id	name	altname	ec	kegg	pwy	enzymatic	gibbs	direction
|RXN-16771|						False		?
|ITACONYL-COA-HYDRATASE-RXN|			EC-4.2.1.56	R02491	PWY-5749	True	2.362976	<
|RXN-14261|			EC-2.4.1.25			True	-6.1035156e-05	=
|JUGLONE-3-MONOOXYGENASE-RXN|			EC-1.17.3.4	R04327	PWY-7825	True	-85.78824	>
|RXN-9076|			EC-2.4.1		PWY-5784	False	100.33121	>
|JUVENILE-HORMONE-ESTERASE-RXN|			EC-3.1.1.59	R04608		False	0.46292114	>
|RXN-14263|			EC-3.1.6.2	R03980		False	-51.991257	>
|RXN-7753|			EC-2.1.1	R08012		True	-4.3599854	>
|RXN-18011|					RXN-18014	False	-45.35254	>
|KANAMYCIN-KINASE-RXN|			EC-2.7.1.95	R01888		False	-0.8000488	>
|RXN-14264|			EC-1.3.8.4	R04095		False	39.152283	?
|RXN-18917|			EC-3.2.1.113		PWY-7919	True	99.598145	>
|RXN-16772|						False		?
|KDGALDOL-RXN|			EC-4.1.2.20	R02754	GLUCARDEG-PWY,GALACTARDEG-PWY	True	1.164093	=
|RXN-14265|	L-alanine-(S)-methylmalonate semialdehyde aminotransferase	L-alanine-(S)-methylmalonate semialdehyde aminotransferase	EC-2.6.1	R04187		False	1.539978	=
|KDO-8PPHOSPHAT-RXN|			EC-3.1.3.45	R03350	PWY-7674,PWY-1269	True	8.46521	>
|RXN-14266|	3-hydroxyisovaleryl-CoA hydratase	3-hydroxyisovaleryl-CoA hydratase	EC-4.2.1.17	R04137		False	3.0230103	?
|RXN-9077|			EC-3.5.1		PWY-5784	False	-1.1888733	>
|KDO-8PSYNTH-RXN|			EC-2.5.1.55	R03254	PWY-7674,PWY-1269	True	-7.7230225	>
|RXN-14267|			EC-3.5.1.28	R04112		False	-1.2129822	>
|RXN-7754|			EC-2.1.1		PWY-5105	True	-4.3599854	>
|RXN-18015|			EC-2.7.8.46		PWY-7815	True	-16.526382	>
|KDOTRANS-RXN|			EC-2.4.99.12	R04658	PWY-7675,KDOSYN-PWY	True	5.64946	>
|RXN-14268|	lauroyl-CoA acetyl-CoA acyltransferase	lauroyl-CoA acetyl-CoA acyltransferase	EC-2.3.1.16	R03858	PWY-7654	False	7.0599365	<
|RXN-18918|					PWY-7919,RXN-18910	True	99.59802	>
|RXN-16773|			EC-1.6.3.5			True	-22.143494	?
|KDOTRANS2-RXN|			EC-2.4.99.13	R05074	KDOSYN-PWY	True	5.025177	>
|RXN-14270|	5-amino-4-imidazolecarboxamide phosphoribosyltransferase	5-amino-4-imidazolecarboxamide phosphoribosyltransferase	EC-2.4.2.7	R04378		False	-4.774719	<
|KDPGALDOL-RXN|			EC-4.1.2.55,EC-4.1.2.14	R05605	PWY-7562,GALACTUROCAT-PWY,PWY-6507,PWY-7242,ENTNER-DOUDOROFF-PWY,PWY-7310,PWY-2221	True	5.22818	>
|RXN-14271|	(S)-3-hydroxypalmitoyl-CoA oxidoreductase	(S)-3-hydroxypalmitoyl-CoA oxidoreductase	EC-1.1.1.211	R04737	PWY-7656,PWY-7654	False	-4.508301	=
|RXN0-6994|			EC-3.2.1.86			True	0.117004395	>
|RXN-9078|			EC-3.5.1		PWY-5784	False	0.16111755	>
|KDUD-RXN|			EC-1.1.1.125	R04049		False	-4.5082397	>
|RXN-14272|	(E)-hexadec-2-enoyl-CoA hydratase	(E)-hexadec-2-enoyl-CoA hydratase	EC-4.2.1.17	R04738	PWY-7656,PWY-7654	False	2.1629639	<
|RXN-7755|			EC-2.4.1.185	R08021	PWY-5105	True	8.351685	>
|RXN-18016|			EC-2.7.8.47		PWY-7815	True		>
|KERATAN-SULFOTRANSFERASE-RXN|			EC-2.8.2.21	R03553		True		>
|RXN-14273|	trans-tetradec-2-enoyl-CoA hydratase	trans-tetradec-2-enoyl-CoA hydratase	EC-4.2.1.17	R04740	PWY-7654	False	2.1630554	<
|RXN-18919|					PWY-7919,RXN-18911	True	99.59827	>
|RXN-16774|			EC-1.6.3.5			True	-23.391785	?
|KETAMID-RXN|			EC-1.1.1	R04142	LYSDEGII-PWY	False	-22.161224	>
|RXN-14274|	decanoyl-CoA C-acyltransferase	decanoyl-CoA C-acyltransferase	EC-2.3.1.16	R04742		False	7.0599365	=
|KETOACYLCOATHIOL-RXN|		Beta-ketothiolase	EC-2.3.1.16	R00391	PWY-7288,PWY66-391,PWY-5136,FAO-PWY	True	-16.72229	<
|RXN-14275|			EC-1.1.1.M19	R04745	PWY-6920	False	-4.5082397	>
|RXN0-6998|			EC-2.1.1.266			True	-34.74228	>
|RXN-9079|					PWY-5788	False	-39.48	>
|KETOBUTFORMLY-RXN|			EC-2.3.1	R06987	PWY-5437	True	-5.039917	>
|RXN-14276|			EC-4.2.1.119		PWY-6920	False	2.1629639	<
|RXN-7759|			EC-2.4.1.236		PWY-5105	True	6.897583	>
|RXN-18017|			EC-2.4.1.53		PWY-7815	True	-95.81372	>
|KETOGAL-DEHYDROXY-RXN|			EC-1.1.1		LACTOSEUTIL-PWY	False	-7.2164917	<
|RXN-14277|	hexanoyl-CoA C-acyltransferase	hexanoyl-CoA C-acyltransferase	EC-2.3.1.16	R04747		False	7.0599365	=
|RXN-18920|					PWY-7919,RXN-18911	True	99.598145	>
|RXN-16775|			EC-1.6.3.5			True	-23.391785	?
|KETOGLUCOSE-REDUCTASE-RXN|			EC-1.1.1		SUCROSEUTIL2-PWY	True	-7.2164917	<
|KETOGLUTREDUCT-RXN|			EC-1.1.1.399	R11337	P162-PWY	True	-2.74823	=
|RXN-14280|	perillyl aldehyde dehydrogenase	perillyl aldehyde dehydrogenase	EC-1.2.1.3	R06366		False	-18.695328	>
|RXN0-6999|			EC-6.3.2			True	-152.77454	>
|RXN-9080|					PWY-5788	False	-39.48	>
|KETOHEXOKINASE-RXN|			EC-2.7.1.3	R00866	PWY66-373	True	-14.815857	>
|RXN-14281|			EC-3.2.1.20			True	-3.112976	>
|RXN-776|			EC-1.1	R07473	PWY-699,PWY-2582	False		<
|RXN-18018|			EC-2.3.1.M32		PWY-7815	True	1.8724365	>
|KETOLACTOSE-RXN|			EC-3.2.1.23	R04783	LACTOSEUTIL-PWY	True	-3.112976	>
|RXN-14282|			EC-3.2.1.20			True	-3.113037	>
|RXN-18921|					PWY-7919,RXN-18911	True	99.59802	>
|RXN-16776|			EC-6.2.1			False	-12.71167	?
|KETOPANTOALDOLASE-RXN|			EC-4.1.2.12	R01216		False	6.6399994	?
|RXN-14283|			EC-3.2.1.20			True	-3.1130676	>
|KETOTETROSE-PHOSPHATE-ALDOLASE-RXN|			EC-4.1.2.2	R01014		False	8.289978	?
|RXN-14284|			EC-2.4.1.1			True	-10.329956	>
|RXN0-7000|			EC-1.14.13			True	-84.87048	>
|RXN-9081|			EC-2.4.1		PWY-5793	True	-9.382324	>
|KIEVITONE-HYDRATASE-RXN|			EC-4.2.1.95	R03622	PWY-7635	True	3.1189003	<
|RXN-14285|			EC-2.4.1.1			True	-10.329956	>
|RXN-7760|			EC-2.4.1	R08022	PWY-5105	True	6.897644	>
|RXN-1802|			EC-2.4.1		PWY-822	True	0.0	>
|KYNURENINASE-RXN|			EC-3.7.1.3	R00987	PWY-6309,TRPCAT-PWY	True	-14.187123	>
|RXN-14286|			EC-2.4.1.1			True	-10.330078	>
|RXN-18922|					PWY-7919,RXN-18911	True	99.598145	>
|RXN-16777|	pelargonidin 3-<i>O</i>-glucoside 2''-<i>O</i>xylosylltransferase	pelargonidin 3-<i>O</i>-glucoside 2''-<i>O</i>xylosylltransferase	EC-2.4.2.51		PWY-7678,PWY-7679	True	7.3476562	>
|KYNURENINE-3-MONOOXYGENASE-RXN|			EC-1.14.13.9	R01960	PWY-7765,PWY-7717,PWY-6309,PWY-5651	True	-86.31052	>
|RXN-14287|	soyasapogenol A glucuronosyltransferase	soyasapogenol A glucuronosyltransferase	EC-2.4.1.262			False	8.145828	>
|KYNURENINE-78-HYDROXYLASE-RXN|			EC-1.14.99.2	R03441		False		>
|RXN-14288|			EC-2.4.1.262			False	8.145889	>
|RXN0-7001|		chitooligosaccharide deacetylase	EC-3.5.1.105		PWY0-1309	True	-1.3588562	>
|RXN-9082|			EC-2.4.1		PWY-5793	True	102.7112	>
|L-3-CYANOALANINE-SYNTHASE-RXN|			EC-4.4.1.9	R03524	ASPSYNII-PWY,P401-PWY	True	-29.074125	=
|RXN-14289|	chenodeoxychololyl-CoA  hydrolase	chenodeoxychololyl-CoA  hydrolase	EC-3.1.2.27	R03974		False	-6.3771667	>
|RXN-7763|			EC-2.7.4		PWY-5107	True	-95.776	>
|RXN-18020|			EC-2.4.1.M14		PWY-7816	True		>
|L-AMINO-ACID-DEHYDROGENASE-RXN|			EC-1.4.1.5	R01258		False	40.8891	?
|RXN-14290|						False	-118.30707	>
|RXN-18923|			EC-3.2.1.113		PWY-7919	False	99.598145	>
|RXN-16778|			EC-2.4.2.51		PWY-7678	True	7.3476562	>
|L-AMINO-ACID-OXIDASE-RXN|			EC-1.4.3.2	R01259		True	17.497353	>
|RXN-14291|	p-aminobenzoate:hexaprenyldiphosphate heaxaprenyltransferase	p-aminobenzoate:hexaprenyldiphosphate heaxaprenyltransferase	EC-2.5.1		PWY-7230	True	-16.910004	>
|L-ARABINITOL-4-DEHYDROGENASE-RXN|			EC-1.1.1.12	R01903	PWY-5515	True	-4.5082703	=
|RXN-14292|	3-hexaprenyl-4-aminobenzoate hydroxylase	3-hexaprenyl-4-aminobenzoate hydroxylase	EC-1.14.15		PWY-7230	True	-82.27515	>
|RXN0-7002|			EC-3.2.1.86		PWY0-1309	True	-4.3612976	>
|RXN-9083|			EC-6.3		PWY-6219,PWY-5788	True	-19.395844	>
|L-ARABINOKINASE-RXN|			EC-2.7.1.46	R01754	PWY-82	True	-14.815796	>
|RXN-14293|	3-hexaprenyl-4-aminobenzoate methyltransferase	3-hexaprenyl-4-aminobenzoate methyltransferase	EC-2.1.1		PWY-7230	False	-4.3600006	>
|RXN-7764|					PWY-5108	False	66.31999	>
|RXN-18022|					RXN-18023,PWY-7557	False	9.166979	=
|L-ARABINONATE-DEHYDRATASE-RXN|			EC-4.2.1.25	R02522	PWY-7295,PWY-5517	True	-8.166992	>
|RXN-14294|	3-hexaprenyl-4-amino-5-methoxybenzoate decarboxylase	3-hexaprenyl-4-amino-5-methoxybenzoate decarboxylase	EC-4.1.1		PWY-7230,PWY-7233	False	0.5241089	>
|RXN-18924|			EC-3.2.1.113		PWY-7919	True	99.59827	>
|RXN-16779|			EC-2.4.1.295		PWY-7678	True	8.351746	>
|L-ARABINONOLACTONASE-RXN|			EC-3.1.1.15	R02526	PWY-7295,PWY-5517	True	-6.347122	>
|RXN-14295|	2-hexaprenyl-6-nethoxyaminobenzene hydroxylase	2-hexaprenyl-6-nethoxyaminobenzene hydroxylase	EC-1.14.13		PWY-7230,PWY-7233	False	-86.31047	>
|L-ARABINOSE-1-DEHYDROGENASE-RXN|			EC-1.1.1.46	R01757		False	-10.268219	?
|RXN-14296|	2-hexaprenyl-6-methoxyaminophenol methyltransferase	2-hexaprenyl-6-methoxyaminophenol methyltransferase	EC-2.1.1		PWY-7230,PWY-7233	False	-20.639992	>
|RXN-9084|			EC-6.3		PWY-6219,PWY-5788	True	-20.175842	>
|L-ASPARTATE-OXID-RXN|			EC-1.4.3.16	R00357	PWY-7342,PWY-5316,PYRIDNUCSYN-PWY	True	-53.19825	>
|RXN-14297|	2-hexaprenyl-6-aminophenol deaminase	2-hexaprenyl-6-aminophenol deaminase	EC-3.5.99		PWY-7230,PWY-7233	False	3.71698	>
|RXN-777|			EC-1.14.99	R07474	PWY-699	True		>
|RXN-18023|			EC-1.1.5.h			False	-49.995728	?
|L-FUCONATE-HYDRATASE-RXN|			EC-4.2.1.68	R03688		False	-8.166977	?
|RXN-14298|	2-hexaprenyl-3-methyl-6-methoxyaminophenol deaminase	2-hexaprenyl-3-methyl-6-methoxyaminophenol deaminase	EC-3.5.99		PWY-7230,PWY-7233	False	3.71698	>
|RXN-18926|					PWY-7919,RXN-18910	True	99.59827	>
|RXN-16780|			EC-2.4.1.295		PWY-7678	True	8.351685	>
|L-GLN-FRUCT-6-P-AMINOTRANS-RXN|			EC-2.6.1.16	R00768	UDPNAGSYN-PWY,PWY-6749,UDPNACETYLGALSYN-PWY	True	-3.4358826	=
|RXN-14300|			EC-1.1.99.24			False	-0.3000183	>
|L-GLUTAMATE-OXIDASE-RXN|			EC-1.4.3.11	R00250		False	-24.91124	>
|RXN-14301|				R08635	PWY-701,METHIONINE-GAMMA-LYASE-RXN	True	3.605896	>
|RXN0-7008|			EC-1.5.5.2		PWY0-1544	True	-27.046364	>
|RXN-9085|					PWY-5793	False	22.247787	>
|L-GLYCOL-DEHYDROGENASE-RXN|			EC-1.1.1.185	R03585		False	7.2229004	?
|RXN-14304|			EC-2.4.2.28			False	32.708984	>
|RXN-7770|			EC-4.1.1	R01386	PWY-5113	True	-0.3076172	>
|RXN-18024|					RXN-18025	False	9.166979	=
|L-GULONATE-3-DEHYDROGENASE-RXN|			EC-1.1.1.45	R02640	PWY-5525	True	-4.5082397	=
|RXN-14306|			EC-4.2.1.110			True	-7.166992	?
|RXN-18927|			EC-3.2.1.113		PWY-7919	True	99.598145	>
|RXN-16781|	anthocyanidin 3-sambubioside acetyltransferase	anthocyanidin 3-sambubioside acetyltransferase	EC-2.3.1		PWY-7679	True	-4.0599976	>
|L-GULONOLACTONE-OXIDASE-RXN|	<small>L</small>-gulonolactone oxidase	<small>L</small>-gulonolactone oxidase,<small>L</small>-gulono-1,4-lactone:oxygen 3-oxidoreductase,<small>L</small>-gulono-&gamma;-lactone: O<small><sub>2</sub></small> oxidoreductase,<small>L</small>-gulono-&gamma;-lactone:oxidoreductase,GLO		R03184	PWY3DJ-35471,RXN-13689	True	-29.36	>
|RXN-14308|					RXN-14310	False	-24.250002	>
|L-IDITOL-2-DEHYDROGENASE-RXN|			EC-1.1.1.14	R07145		True	-4.5082397	=
|RXN-14309|					RXN-14310	False	-44.78002	>
|RXN0-7010|			EC-1.8.5.7			True		>
|RXN-9086|			EC-6.2.1.36	R09286	PWY-5744,PWY-5743,PWY-5789,RXN-8968	True	-10.171631	>
|L-IDONATE-2-DEHYDROGENASE-RXN|	<small>L</small>-idonate 2-dehydrogenase	<small>L</small>-idonate 2-dehydrogenase,<small>L</small>-idonate:NADP<small><sup>+</sup></small> 2-oxidoreductase,5-keto-<small>D</small>-gluconate 2-reductase,<small>L</small>-idonate dehydrogenase,5-ketogluconate 2-reductase,reductase, 5-ketogluconate 5- (<small>L</small>-idonate-forming),5KGR,5-ketoglucono-idono-reductase	EC-1.1.1.264	R05684		False	-5.7564697	>
|RXN-14311|					PWY8J2-20	False	-48.14765	>
|RXN-7771|				R07672	RXN-1882,PWY4FS-11,PWY-5115	False	0.0	=
|RXN-18025|			EC-1.1.5.i			False	-49.995728	?
|L-LACTATE-DEHYDROGENASE-RXN|			EC-1.1.1.27	R00703	P124-PWY,P122-PWY,PWY-5481,PWY-6901	True	-1.8282471	=
|RXN-14313|			EC-1.14.21.9	R10323	PWY-7236	True	-99.47751	>
|RXN-18928|			EC-3.2.1.113		PWY-7919	True	99.59802	>
|RXN-16782|	anthocyanidin 3-sambubioside acyltransferase	anthocyanidin 3-sambubioside acyltransferase	EC-2.3.1		PWY-7679	True	-2.605835	>
|L-LACTDEHYDROGFMN-RXN|	lactate oxidation	lactate oxidation			PWY0-1317	True	-15.642242	>
|RXN-14314|			EC-2.1.1.272			True		>
|L-LYSINE-AMINOTRANSFERASE-RXN|			EC-2.6.1.36	R00457	PWY-5298	True	0.9482269	=
|RXN-14315|					PWY-7377,RXN-14314	True		>
|RXN0-7012|					PWY0-1545	True	80.920715	>
|RXN-9087|			EC-1.3.1.84	R00919	PWY-5744,PWY-5743,PWY-5789,RXN-8968	True	6.373413	<
|L-LYSINE-LACTAMASE-RXN|			EC-3.5.2.11	R00463		False	-0.44301605	?
|RXN-14317|	gibberellin A<sub>20</sub> 2,3-desaturase	gibberellin A<sub>20</sub> 2,3-desaturase	EC-1.14.11	R06346	PWY-7232	True		>
|RXN-7772|				R07673	RXN-1882	False	0.0	=
|RXN-18027|			EC-2.7.8.M1		PWY-7816	True	73.17139	>
|L-LYSINE-OXIDASE-RXN|			EC-1.4.3.14	R00447	PWY-5311	True	-22.962997	>
|RXN-14318|			EC-1.14.11	R06347	PWY-7232	True	-111.41998	>
|RXN-18929|					PWY-7919,RXN-18910	True	99.598145	>
|RXN-16783|	anthocyanidin 3-glucoside acyltransferase	anthocyanidin 3-glucoside acyltransferase	EC-2.3.1.215		PWY-7679	True	-3.6099243	>
|L-PIPECOLATE-DEHYDROGENASE-RXN|			EC-1.5.99.3	R02206		False		?
|RXN-14319|	3,4-dihydroxybenzoate: hexaprenyl-diphosphate hexaprenyltransferase	3,4-dihydroxybenzoate: hexaprenyl-diphosphate hexaprenyltransferase	EC-2.5.1		PWY-7233	True	-16.910004	>
|L-PIPECOLATE-OXIDASE-RXN|			EC-1.5.3.7	R02204	PWY66-425,PWY-5283	True	-36.624107	>
|RXN-14320|			EC-2.5.1		PWY-7233	True	-16.909973	>
|RXN0-7013|						True	111.06964	>
|RXN-9088|			EC-2.4.1		PWY-2021	False	102.79436	>
|L-RHAMNONATE-DEHYDRATASE-RXN|			EC-4.2.1.90	R03774	PWY-6713,PWY-6714	True	-8.167007	>
|RXN-14322|			EC-2.5.1		PWY-7233	True	-16.91008	>
|RXN-7773|			EC-2.1.1.232	R09791	PWY-5116	True	-4.360031	>
|L-RHAMNONO-14-LACTONASE-RXN|			EC-3.1.1.65	R03772	PWY-6713,PWY-6714	True	-6.347122	>
|RXN-14325|					CTPSYN-RXN	False	-16.225708	>
|RXN-18930|			EC-3.2.1.113		PWY-7919	True	99.59827	>
|RXN-16784|			EC-2.3.1		PWY-7679	True	-2.605896	>
|L-RHAMNOSE-1-DEHYDROGENASE-RXN|			EC-1.1.1.173	R03942	PWY-6713,PWY-6714	True	-10.2682495	=
|RXN-14326|			EC-2.1.1.98	R10306	PWY-6482	True	-123.35678	>
|L-SORBOSE-OXIDASE-RXN|			EC-1.1.3.11	R01695		False	-27.899994	>
|RXN-14327|			EC-1.14.11	R06348	PWY-7232	True	-119.19	>
|RXN0-7014|			EC-2.3.1.M28		PWY-7805	True	1.2400513	>
|RXN-9092|			EC-6.2.1.40	R09279	PWY-5789	True	-12.71167	>
|L-THREONATE-3-DEHYDROGENASE-RXN|			EC-1.1.1.129	R03733		False	-4.5081787	?
|RXN-14332|						True		>
|RXN-7774|			EC-4.1.1.71	R00272	P105-PWY	True	-2.1417694	>
|L-XYLOSE-1-DEHYDROGENASE-RXN|			EC-1.1.1.113	R03586		False	-13.076477	?
|RXN-14333|			EC-1.13.11.82			True	-84.68	>
|RXN-18931|			EC-3.2.1.113		PWY-7919	True	99.598145	>
|RXN-16785|					PWY-7680	False	-116.45755	>
|L-XYLULOSE-REDUCTASE-RXN|			EC-1.1.1.10	R01904	PWY-5515,PWY-5525	True	-5.756531	=
|RXN-14334|	<i>all-trans</i>-10'-apo-&beta;-carotenal dioxygenase	<i>all-trans</i>-10'-apo-&beta;-carotenal dioxygenase	EC-1.13.11		RXN-7883	False	-84.67999	>
|LACCASE-RXN|			EC-1.10.3.2	R00083		True		>
|RXN0-7020|			EC-1.1.1.346		KETOGLUCONMET-PWY,PWY-7165	True	-5.7564697	<
|RXN-9093|			EC-2.4.2		PWY-5800	True	-320.9005	>
|LACCOA-RXN|			EC-2.8.3.1		PWY-5494	True	-1.170105	=
|RXN-14336|			EC-2.3.2.21		PWY-7236	True	185.79773	>
|RXN-7775|			EC-1.14.11.9	R03640	PWY1F-823,PWY-6787	True	-111.42	>
|RXN-1803|			EC-2.4.1.10	R06079	PWY-822	True	-7.3600464	>
|LACTALDDEHYDROG-RXN|			EC-1.2.1.22	R01446	PWY-6713,PWY-5458,PWY-5197,PWY0-1317	True	-19.125336	>
|RXN-14337|			EC-2.7.7.86			False	-187.28833	?
|RXN-18932|			EC-1.8.3.5			False	51.76484	?
|RXN-16786|			EC-1.14.13.190		PWY-7680	True	-89.99045	>
|LACTALDEHYDE-OXI-RXN|				R01735	MGLDLCTANA-PWY	False	-18.695312	>
|RXN-14338|			EC-2.7.7.85			True	-138.03735	?
|LACTALDEHYDE-REDUCTASE-NADPH-RXN|			EC-1.1.1.55	R02259		False	-4.296509	?
|RXN-14340|			EC-3.1.6.19			False	-62.26236	>
|RXN0-7021|	L-idonate 2-dehydrogenase	L-idonate 2-dehydrogenase	EC-1.1.1	R08880	KETOGLUCONMET-PWY,PWY-6704	True	-3.2965088	<
|RXN-9094|			EC-2.4.1		PWY-5800	True	-290.05103	>
|LACTALDREDUCT-RXN|			EC-1.1.1.77	R02258	PWY0-1315	True	-3.0482483	=
|RXN-7777|	apigenin 4&prime;-<em>O</em>-methyltransferase	apigenin 4&prime;-<em>O</em>-methyltransferase,<em>S</em>-adenosyl-<small>L</small>-methionine:5,7,4&prime;-trihydroxyflavone 4&prime;-<em>O</em>-methyltransferase,flavonoid <em>O</em>-methyltransferase,flavonoid methyltransferase	EC-2.1.1.231	R03571	PWY-5118	True	-5.8141403	>
|RXN-18030|			EC-2.7.8.M1		PWY-7815	True	256.80362	>
|LACTATE-2-MONOOXYGENASE-RXN|			EC-1.13.12.4	R00319		False	-117.536995	>
|RXN-18933|			EC-3.3.2.9			True	10.286972	>
|RXN-16788|			EC-3.1.3.73			False	7.2170105	>
|LACTATE-ALDOLASE-RXN|			EC-4.1.2.36	R00753		False	6.3099976	?
|RXN-14343|			EC-4.2.99.22			False	3.4199982	?
|LACTATE-MALATE-TRANSHYDROGENASE-RXN|			EC-1.1.99.7	R01447		False	-0.6999817	?
|RXN-14344|			EC-6.3.4.22			False	-152.63098	>
|RXN0-7022|			EC-6.3.2.45			True	-9.008179	>
|RXN-9097|			EC-2.4.1		PWY-5797	False	100.33119	>
|LACTATE-RACEMASE-RXN|			EC-5.1.2.1	R01450		True	0.4300003	=
|RXN-14345|					PWY-7025	True	-8.5746155	>
|RXN-7779|			EC-2.5.1		PWY-4502	False	-16.910004	>
|RXN-18031|						False	-50.29413	=
|LACTOSE-6-PHOSPHATE-ISOMERASE-RXN|			EC-5.3.1.26	R03240	LACTOSECAT-PWY	True	-0.88998413	=
|RXN-14346|			EC-2.1.1		PWY-7025	False	-10.459991	>
|RXN-18934|			EC-3.3.2.9			True	-5.4330177	>
|RXN-16790|			EC-2.4.2.55			True	-9.784103	?
|LACTOSE-DEHYDRO-RXN|			EC-1.1.99.13	R01680	LACTOSEUTIL-PWY	True		>
|RXN-14347|			EC-1.1.1.371	R09954		True	-7.2164917	=
|LACTOSE-SYNTHASE-RXN|			EC-2.4.1.22	R00503		True	6.897583	>
|RXN-14348|			EC-3.2.1			False		>
|RXN-9098|					PWY-5795	False		>
|LACTOSE6P-HYDROXY-RXN|	6-phospho-lactosidase	6-phospho-lactosidase	EC-3.2.1.85	R03256	LACTOSECAT-PWY	True	-3.1130066	>
|RXN-14353|			EC-2.4.1.1		PWY-7238	True		>
|RXN-778|			EC-1.14.13	R07450	PWY-699	True	-86.67049	>
|RXN-18032|						False	46.761772	=
|LACTOYL-COA-DEHYDRATASE-RXN|	D-Lactoyl-CoA dehydratase	D-Lactoyl-CoA dehydratase	EC-4.2.1.54	R02963	PWY-5494	True	1.5029907	=
|RXN-14354|			EC-2.4.1.25		PWY-7238	True		=
|RXN-18935|			EC-3.1.1.79			True	-5.4871826	>
|RXN-16792|			EC-1.14.12.23		PWY-7681	True	-82.52588	>
|LAMINARIBIOSE-PHOSPHORYLASE-RXN|			EC-2.4.1.31	R00953	PWY-6778	True	-10.330017	>
|RXN-14355|			EC-2.3.1.al			True	0.0	?
|LANOSTEROL-SYNTHASE-RXN|			EC-5.4.99.7	R03199	PWY-6132	True	-86.57001	>
|RXN-14358|			EC-1.1.1		PWY-7241	True	-5.9682007	>
|RXN0-7024|			EC-1.1.1.350		PWY0-41	True	-2.0482483	>
|RXN-9099|			EC-1.14.99		PWY-5795	False		>
|LCARNCOALIG-RXN|			EC-6.2.1.48		CARNMET-PWY	True	-10.839233	>
|RXN-14359|					PWY-7241	True	-7.2671356	>
|RXN-7780|			EC-2.5.1		PWY-4502	False	-16.909973	>
|RXN-18033|			EC-2.7.8.M1			False	1818.014	>
|LCYSDESULF-RXN|			EC-4.4.1.1,EC-4.4.1.28	R00782	PWY66-426	True	-1.2471275	>
|RXN-14360|			EC-5.3.3		PWY-7241	True	0.0	>
|RXN-18936|			EC-3.3.2.9			True	18.227005	>
|RXN-16794|			EC-1.14.12.23			True	-82.52588	?
|LEGHEMOGLOBIN-REDUCTASE-RXN|			EC-1.6.2.6	R00101		False	8.73233	?
|RXN-14361|			EC-2.4.1.17			True		>
|LEUCINE--TRNA-LIGASE-RXN|			EC-6.1.1.4	R03657	TRNA-CHARGING-PWY	True	-138.99683	>
|RXN-14362|			EC-5.1.2.7		PWY-7248,PWY-7241	True	0.0	>
|RXN0-703|			EC-1.1.1.130	R02637	PWY-6961	True	0.41177368	<
|RXN-91|			EC-2.4.1		PWY-83	True	6.897583	>
|LEUCINE-23-AMINOMUTASE-RXN|			EC-5.4.3.7	R01091	PWY-5075	True	-0.6700058	=
|RXN-14363|						True		>
|RXN-7781|			EC-2.5.1		PWY-4502	False	-16.909973	>
|RXN-18035|			EC-2.7.8.M3		PWY-7817	True	0.0	>
|LEUCINE-DEHYDROGENASE-RXN|			EC-1.4.1.9	R01088		False	-0.86535645	=
|RXN-14364|			EC-5.1.3.31			True	0.0	?
|RXN-18937|			EC-1.14.13.em			False	-90.35048	>
|RXN-16795|			EC-1.14.12.23			True	-82.52588	?
|LEUCINE-N-ACETYLTRANSFERASE-RXN|			EC-2.3.1.66	R01089		False	-6.584137	?
|RXN-14365|	D-fructose 3-epimerase	D-fructose 3-epimerase	EC-5.1.3.31,EC-5.1.3.30	R10817		True	0.54000854	=
|LEUCPEL-RXN|			EC-1.14.11.19	R04276	PWY-7267	True	-143.11833	>
|RXN-14367|			EC-1.1.1			True	-4.7164917	<
|RXN0-704|				R07127	PWY-6961	True	-16.064087	>
|RXN-9102|			EC-2.4.1		PWY-5797	False	102.71126	>
|LEUCYLTRANSFERASE-RXN|			EC-2.3.2.6	R03813	PWY-7801	True	6.71875	>
|RXN-14368|	D-fructuronate reductase (NADPH)	D-fructuronate reductase (NADPH)	EC-1.1.1			True	-5.7564697	<
|RXN-7783|	flavonone 3&prime;-hydroxylase	flavonone 3&prime;-hydroxylase,flavanone,NADPH:oxygen oxidoreductase		R07369	RXN-13192	True	-88.33057	>
|RXN-18036|			EC-2.4.2		PWY-7817	True	-0.624115	>
|LEUKOTRIENE-A4-HYDROLASE-RXN|			EC-3.3.2.6	R03057	PWY66-375	True	-3.6329994	>
|RXN-14370|			EC-3.2.1.139			True	-4.567108	>
|RXN-18938|					RXN-18939	False	-86.67049	>
|RXN-16796|			EC-1.14.12.23			True	-82.52591	?
|LEUKOTRIENE-B4-20-MONOOXYGENASE-RXN|			EC-1.14.13.30	R03866		False	-83.060455	>
|RXN-14371|			EC-2.4.1.18		PWY-622	True	0.0	>
|LEUKOTRIENE-C4-SYNTHASE-RXN|			EC-4.4.1.20	R03059	PWY66-375	True	9.934128	<
|RXN-14372|			EC-2.4.1.18		PWY-622	False		>
|RXN0-7046|			EC-3.1.2			True	-6.377136	>
|RXN-9103|					PWY-5801	False	37.107758	>
|LEUKOTRIENE-E4-20-MONOOXYGENASE-RXN|			EC-1.14.13.34	R04256		False	-83.06052	>
|RXN-14373|					PWY-622	False		>
|RXN-7784|			EC-1.1.1.219	R05038	PWY-5152	True	-10.220642	<
