# gapseq version: 1.3.1 cb94bcc
# Sequence DB md5sum: 17e92c9 (2023-12-12, Bacteria)
# Genome format: prot
ID	Name	Prediction	Completeness	VagueReactions	KeyReactions	KeyReactionsFound	ReactionsFound
|PWY2B4Q-4|	lipid IVA biosynthesis (2,3-diamino-2,3-dideoxy-D-glucopyranose-containing)	false	83	0	1	0	RXN2B4Q-49 RXN2B4Q-50 RXN2B4Q-51 RXN2B4Q-52 RXN2B4Q-53 
|PWY2B4Q-6|	Kdo transfer to lipid IVA (Brucella)	true	100	0	0	0	RXN2B4Q-54 RXN2B4Q-55 
|PWY2B4Q-7|	(Kdo)2-lipid A biosynthesis I (Brucella)	true	100	0	0	0	RXN2B4Q-56 RXN2B4Q-57 RXN2B4Q-58 RXN2B4Q-66 
|PWY2B4Q-8|	lipid A-core biosynthesis (Brucella)	false	14	0	0	0	RXN2B4Q-67 
|PWY2B4Q-9|	Brucella abortus lipopolysaccharide biosynthesis (final steps)	true	100	0	0	0	RXN-22509 TRANS-RXN2B4Q-128 
|PWY2DNV-11|	tetrahydrofolate biosynthesis II	false	66	0	1	0	H2PTEROATESYNTH-RXN RXN2DNV-43 
|PWY2DNV-1|	Kdo transfer to lipid IVA (H. pylori)	true	100	0	0	0	RXN2DNV-4 RXN2DNV-5 
|PWY2DNV-2|	(Kdo)2-lipid A biosynthesis (H. pylori)	true	100	0	0	0	RXN2DNV-6 RXN2DNV-7 
|PWY2DNV-3|	(Kdo)2-lipid A modification (H. pylori)	false	20	0	0	0	RXN2DNV-9 
|PWY2DNV-4|	lipid A-core biosynthesis (H. pylori)	false	66	2	0	0	RXN2DNV-13 RXN2DNV-14 RXN2DNV-15 RXN-23615 
|PWY2DNV-5|	H. pylori 26695 O-antigen biosynthesis	false	9	11	0	0	GLCNACPTRANS-RXN TRANS-RXN2DNV-128 
|PWY2G6Z-2|	lipid IVA biosynthesis (Vibrio cholerae serogroup O1 El Tor)	true	100	0	0	0	RXN2G6Z-1 RXN-23219 RXN-23220 RXN-23221 RXN-23222 RXN-23223 
|PWY2G6Z-4|	lipid A modification (glycine addition, Vibrio cholerae)	false	0	0	0	0	
|PWY-2|	putrescine degradation IV	false	50	0	0	0	AMINOBUTDEHYDROG-RXN 
|PWY-301|	cyclohexane-1-carboxylate degradation (anaerobic)	false	50	0	0	0	R281-RXN 
|PWY-3081|	L-lysine biosynthesis V	false	33	0	3	0	2-AMINOADIPATE-AMINOTRANSFERASE-RXN RXN-5184 RXN-7970 
|PWY-3161|	indole-3-acetate biosynthesis III (bacteria)	false	0	0	1	0	
|PWY-3162|	L-tryptophan degradation V (side chain pathway)	false	15	11	0	0	RXN-5424 RXN-5581 
|PWY-3181|	L-tryptophan degradation VI (via tryptamine)	false	33	1	0	0	RXN-1401 
|PWY-3461|	L-tyrosine biosynthesis II	false	25	0	1	0	CHORISMATEMUT-RXN 
|PWY-3462|	L-phenylalanine biosynthesis II	false	25	0	1	0	CHORISMATEMUT-RXN 
|PWY-3561|	choline biosynthesis III	false	0	0	0	0	
|PWY-3602|	L-carnitine degradation III	false	0	0	1	0	
|PWY-3621|	&gamma;-butyrobetaine degradation II	false	0	0	0	0	
|PWY-3641|	L-carnitine degradation II	true	100	0	1	1	RXN-5921 RXN-6002 1.1.1.39-RXN 
|PWY-3661|	glycine betaine degradation I	false	50	0	1	1	2.1.1.5-RXN RXN-15125 GLYOHMETRANS-RXN 
|PWY-3721|	choline degradation II	true	100	0	0	0	CHOLINE-OXIDASE-RXN RXN-23577 
|PWY-3722|	glycine betaine biosynthesis II (Gram-positive bacteria)	true	100	0	0	0	RXN-6021 BADH-RXN 
|PWY-3781|	aerobic respiration I (cytochrome c)	false	50	0	0	0	NADH-DEHYDROG-A-RXN SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN 
|PWY-3801|	sucrose degradation II (sucrose synthase)	false	80	0	1	0	FRUCTOKINASE-RXN GLUC1PURIDYLTRANS-RXN PGLUCISOM-RXN PHOSPHOGLUCMUT-RXN 
|PWY-3941|	&beta;-alanine biosynthesis II	false	66	0	1	0	PROPIONATE--COA-LIGASE-RXN RXN-6383 RXN-6384 3-HYDROXYPROPIONATE-DEHYDROGENASE-RXN 
|PWY-3982|	uracil degradation I (reductive)	true	100	0	0	0	1.3.1.2-RXN DIHYDROPYRIMIDINASE-RXN BETA-UREIDOPROPIONASE-RXN 
|PWY3DJ-11281|	sphingomyelin metabolism	false	0	1	0	0	
|PWY3O-1743|	D-mannose degradation II	true	100	0	0	0	MANNPISOM-RXN MANNKIN-RXN 
|PWY3O-246|	(R,R)-butanediol degradation	false	0	0	0	0	
|PWY3O-4106|	NAD salvage pathway IV (from nicotinamide riboside)	true	100	0	0	0	2.7.7.1-RXN RIBOSYLNICOTINAMIDE-KINASE-RXN 
|PWY3O-440|	pyruvate fermentation to acetoin	false	33	1	0	0	RXN0-2022 
|PWY3O-450|	phosphatidylcholine biosynthesis I	false	0	0	0	0	
|PWY-3|	putrescine degradation V	false	50	0	1	0	AMINOBUTDEHYDROG-RXN 
|PWY-4081|	glutathione-peroxide redox reactions	false	66	0	0	0	GLUTATHIONE-PEROXIDASE-RXN GLUTATHIONE-REDUCT-NADPH-RXN 
|PWY-40|	putrescine biosynthesis I	true	100	0	0	0	ARGDECARBOX-RXN AGMATIN-RXN 
|PWY-4101|	D-sorbitol degradation I	true	100	0	0	0	RXN-7644 FRUCTOKINASE-RXN 
|PWY-4121|	glutathionylspermidine biosynthesis	true	100	0	0	0	GSPSYN-RXN 
|PWY-4181|	glutathione amide metabolism	false	33	1	0	0	RXN-6702 
|PWY-4261|	glycerol degradation I	false	66	1	0	0	GLYCEROL-KIN-RXN RXN-15745 
|PWY-4341|	L-glutamate biosynthesis V	true	100	0	0	0	GLUTAMATE-SYNTHASE-FERREDOXIN-RXN 
|PWY-4361|	S-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation I	false	28	0	1	0	RXN-15650 RXN-13072 
|PWY-4381|	fatty acid biosynthesis initiation (type II)	true	100	0	1	1	MALONYL-COA-ACP-TRANSACYL-RXN 2.3.1.180-RXN RXN0-5055 
|PWY-43|	putrescine biosynthesis II	false	66	0	0	0	ARGDECARBOX-RXN N-CARBAMOYLPUTRESCINE-AMIDASE-RXN 
|PWY-4521|	arsenite to oxygen electron transfer	false	0	0	0	0	
|PWY-4601|	arsenate reduction (respiratory)	false	0	0	0	0	
|PWY-46|	putrescine biosynthesis III	false	50	0	0	0	ORNDECARBOX-RXN 
|PWY-4722|	creatinine degradation II	false	20	0	0	0	CREATININE-DEAMINASE-RXN 
|PWY-4741|	creatinine degradation III	false	0	2	0	0	
|PWY-481|	ethylbenzene degradation (anaerobic)	false	20	0	0	0	RXN-2006 
|PWY-4861|	UDP-&alpha;-D-galacturonate biosynthesis I (from UDP-D-glucuronate)	false	0	0	0	0	
|PWY490-3|	nitrate reduction VI (assimilatory)	false	50	0	0	0	1.7.7.2-RXN 
|PWY490-4|	L-asparagine biosynthesis III (tRNA-dependent)	false	50	0	2	0	RXN490-3616 GLUTAMIN-RXN 
|PWY-4921|	protein citrullination	false	0	0	0	0	
|PWY-4981|	L-proline biosynthesis II (from arginine)	false	0	0	0	0	
|PWY-4984|	urea cycle	false	80	0	2	1	ORNCARBAMTRANSFER-RXN ARGSUCCINSYN-RXN ARGSUCCINLYA-RXN RXN-13202 
|PWY-4|	UDP-&alpha;-D-galacturonate biosynthesis II (from D-galacturonate)	false	0	2	0	0	
|PWY-5022|	4-aminobutanoate degradation V	false	57	0	0	0	GABATRANSAM-RXN GLUTAMATE-DEHYDROGENASE-RXN 4-HYDROXYBUTYRATE-DEHYDROGENASE-RXN R11-RXN 
|PWY-5024|	L-arginine degradation XI	false	50	0	2	1	RXN-7565 
|PWY-5025|	indole-3-acetate biosynthesis IV (bacteria)	false	0	0	0	0	
|PWY-5026|	indole-3-acetate biosynthesis V (bacteria and fungi)	false	0	0	0	0	
|PWY-5027|	phylloquinol biosynthesis	false	25	1	0	0	
|PWY-5028|	L-histidine degradation II	false	0	0	0	0	
|PWY-5029|	3-(imidazol-5-yl)lactate salvage	false	0	1	0	0	
|PWY-5033|	nicotinate degradation II	false	20	2	0	0	RXN-11353 
|PWY-5041|	S-adenosyl-L-methionine salvage II	false	66	0	1	0	S-ADENMETSYN-RXN HOMOCYSMET-RXN 
|PWY-5046|	2-oxoisovalerate decarboxylation to isobutanoyl-CoA	false	66	0	1	0	2.3.1.168-RXN RXN-7719 
|PWY-5055|	nicotinate degradation III	false	44	1	0	0	RXN-7637 METHYLITACONATE-DELTA-ISOMERASE-RXN 1.1.1.291-RXN 
|PWY-5057|	L-valine degradation II	false	66	0	1	0	BRANCHED-CHAINAMINOTRANSFERVAL-RXN RXN-7657 
|PWY-5063|	phytyl diphosphate biosynthesis	false	0	0	0	0	
|PWY-5068|	chlorophyll cycle	false	16	1	0	0	
|PWY-5074|	mevalonate degradation	false	0	0	0	0	
|PWY-5075|	L-leucine degradation II	false	0	3	0	0	
|PWY-5080|	very long chain fatty acid biosynthesis I	false	25	1	0	0	
|PWY-5084|	2-oxoglutarate decarboxylation to succinyl-CoA	true	100	0	1	1	2OXOGLUTDECARB-RXN RXN0-1147 RXN-7716 
|PWY-5086|	chlorophyll a biosynthesis I	false	0	0	2	0	
|PWY-5087|	L-glutamate degradation VI (to pyruvate)	false	0	2	0	0	
|PWY-5097|	L-lysine biosynthesis VI	true	100	0	2	2	ASPARTATEKIN-RXN ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN DIHYDRODIPICSYN-RXN RXN-7737 DIAMINOPIMEPIM-RXN DIAMINOPIMDECARB-RXN RXN-14014 
|PWY-5101|	L-isoleucine biosynthesis II	true	87	0	1	1	RXN-7743 R-2-METHYLMALATE-DEHYDRATASE-RXN RXN-7744 RXN-7745 ACETOOHBUTSYN-RXN DIHYDROXYMETVALDEHYDRAT-RXN BRANCHED-CHAINAMINOTRANSFERILEU-RXN 
|PWY-5103|	L-isoleucine biosynthesis III	false	85	2	1	0	ACETOOHBUTSYN-RXN ACETOOHBUTREDUCTOISOM-RXN DIHYDROXYMETVALDEHYDRAT-RXN BRANCHED-CHAINAMINOTRANSFERILEU-RXN 
|PWY-5104|	L-isoleucine biosynthesis IV	false	66	0	1	0	ACETOOHBUTSYN-RXN DIHYDROXYMETVALDEHYDRAT-RXN BRANCHED-CHAINAMINOTRANSFERILEU-RXN PROPIONATE--COA-LIGASE-RXN 
|PWY-5108|	L-isoleucine biosynthesis V	false	66	0	1	0	BRANCHED-CHAINAMINOTRANSFERILEU-RXN RXN-18448 
|PWY-5120|	geranylgeranyl diphosphate biosynthesis	false	0	0	0	0	
|PWY-5122|	geranyl diphosphate biosynthesis	true	100	0	0	0	GPPSYN-RXN 
|PWY-5123|	trans, trans-farnesyl diphosphate biosynthesis	true	100	0	1	1	GPPSYN-RXN FPPSYN-RXN 
|PWY-5137|	fatty acid &beta;-oxidation III (unsaturated, odd number)	true	100	0	0	0	ENOYL-COA-DELTA-ISOM-RXN 
|PWY-5142|	acyl-[acyl-carrier protein] thioesterase pathway	true	100	0	0	0	RXN-7902 
|PWY-5143|	long-chain fatty acid activation	true	100	0	0	0	RXN-7904 
|PWY-5148|	acyl-CoA hydrolysis	true	100	0	0	0	THIOESTER-RXN 
|PWY-5151|	L-tyrosine degradation II	false	50	1	0	0	TYROSINE-AMINOTRANSFERASE-RXN 
|PWY-5154|	L-arginine biosynthesis III (via N-acetyl-L-citrulline)	false	88	0	1	0	ARGSUCCINSYN-RXN ARGSUCCINLYA-RXN CARBPSYN-RXN RXN-7933 N-ACETYLTRANSFER-RXN ACETYLGLUTKIN-RXN N-ACETYLGLUTPREDUCT-RXN ACETYLORNTRANSAM-RXN 
|PWY-5155|	&beta;-alanine biosynthesis III	true	100	0	0	0	ASPDECARBOX-RXN 
|PWY-5159|	trans-4-hydroxy-L-proline degradation II	false	25	0	2	0	25-DIOXOVALERATE-DEHYDROGENASE-RXN 
|PWY-5162|	2-hydroxypenta-2,4-dienoate degradation	true	100	0	0	0	2-OXOPENT-4-ENOATE-HYDRATASE-RXN MHPELY-RXN ACETALD-DEHYDROG-RXN 
|PWY-5163|	p-cumate degradation to 2-hydroxypentadienoate	false	40	0	1	1	RXN-664 RXN-668 
|PWY-5165|	4-toluenesulfonate degradation II	false	0	1	0	0	
|PWY-5169|	cyanuric acid degradation II	false	0	0	0	0	
|PWY-5170|	melamine degradation	false	0	0	0	0	
|PWY-5171|	N-cyclopropylmelamine degradation	false	0	3	0	0	
|PWY-5177|	glutaryl-CoA degradation	true	80	0	0	0	GLUTARYL-COA-DEHYDROG-RXN GLUTACONYL-COA-DECARBOXYLASE-RXN ACETYL-COA-ACETYLTRANSFER-RXN RXN-11662 
|PWY-5188|	tetrapyrrole biosynthesis I (from glutamate)	true	100	0	0	0	UROGENIIISYN-RXN OHMETHYLBILANESYN-RXN PORPHOBILSYNTH-RXN GSAAMINOTRANS-RXN GLUTRNAREDUCT-RXN GLURS-RXN 
|PWY-5189|	tetrapyrrole biosynthesis II (from glycine)	true	100	0	0	0	5-AMINOLEVULINIC-ACID-SYNTHASE-RXN PORPHOBILSYNTH-RXN OHMETHYLBILANESYN-RXN UROGENIIISYN-RXN 
|PWY-5194|	siroheme biosynthesis	true	100	0	0	0	DIMETHUROPORDEHYDROG-RXN SIROHEME-FERROCHELAT-RXN UROPORIIIMETHYLTRANSA-RXN RXN-8675 
|PWY-5196|	factor 430 biosynthesis	false	42	3	0	0	UROPORIIIMETHYLTRANSA-RXN RXN-8675 DIMETHUROPORDEHYDROG-RXN 
|PWY-5197|	lactate biosynthesis (archaea)	false	50	2	0	0	FUCPALDOL-RXN LACTALDDEHYDROG-RXN 
|PWY-5198|	factor 420 biosynthesis II (mycobacteria)	false	0	0	1	0	
|PWY-5199|	factor 420 polyglutamylation	false	0	0	0	0	
|PWY-5254|	methanofuran biosynthesis	false	0	3	0	0	
|PWY-5267|	glucosinolate activation	false	0	2	0	0	
|PWY-5274|	sulfide oxidation II (flavocytochrome c)	false	0	0	0	0	
|PWY-5276|	sulfite oxidation I	false	0	0	0	0	
|PWY-5277|	thiosulfate disproportionation I (thiol-dependent)	false	0	1	0	0	
|PWY-5278|	sulfite oxidation III	false	33	0	1	0	SULFATE-ADENYLYLTRANS-RXN 
|PWY-5279|	sulfite oxidation II	false	0	0	0	0	
|PWY-5280|	L-lysine degradation IV	false	60	0	0	0	RXN-8182 VAGL-RXN RXN-14724 
|PWY-5283|	L-lysine degradation V	false	50	0	1	0	LYSINE-RACEMASE-RXN 2-AMINOADIPATE-AMINOTRANSFERASE-RXN RXN-21282 RXN-14932 
|PWY-5285|	sulfide oxidation III (to sulfite)	false	0	0	0	0	
|PWY-5288|	astaxanthin biosynthesis (bacteria, fungi, algae)	false	0	0	1	0	
|PWY-5296|	thiosulfate oxidation III (multienzyme complex)	false	0	0	0	0	
|PWY-5297|	siroheme amide biosynthesis	false	0	1	0	0	
|PWY-5298|	L-lysine degradation VI	false	0	0	0	0	
|PWY-5302|	sulfur disproportionation II (aerobic)	false	0	0	0	0	
|PWY-5303|	thiosulfate oxidation II (via tetrathionate)	false	0	2	0	0	
|PWY-5314|	L-lysine degradation VIII	false	0	0	0	0	
|PWY-5329|	L-cysteine degradation III	true	100	0	0	0	CYSTEINE-AMINOTRANSFERASE-RXN MERCAPYSTRANS-RXN 
|PWY-5331|	taurine biosynthesis I	false	33	0	0	0	SULFINOALANINE-DECARBOXYLASE-RXN 
|PWY-5332|	sulfur reduction I	false	0	0	0	0	
|PWY-5336|	carbon disulfide oxidation II (aerobic)	false	0	1	0	0	
|PWY-5340|	sulfate activation for sulfonation	true	100	0	0	0	SULFATE-ADENYLYLTRANS-RXN ADENYLYLSULFKIN-RXN 
|PWY-5344|	L-homocysteine biosynthesis	false	50	0	0	0	ACETYLHOMOSER-CYS-RXN 
|PWY-5350|	thiosulfate disproportionation IV (rhodanese)	true	100	0	0	0	THIOSULFATE-SULFURTRANSFERASE-RXN 
|PWY-5352|	thiosulfate disproportionation II (cytochrome)	true	100	0	0	0	RXN-8339 
|PWY-5358|	tetrathionate reduction I (to thiosulfate)	false	0	1	0	0	
|PWY-5359|	tetrathionate reductiuon II (to trithionate)	false	0	1	0	0	
|PWY-5364|	sulfur reduction II (via polysulfide)	false	0	0	0	0	
|PWY-5366|	palmitoleate biosynthesis II (plants and bacteria)	false	50	0	0	0	RXN-9550 
|PWY-5370|	carbon tetrachloride degradation I	false	0	2	0	0	
|PWY-5372|	carbon tetrachloride degradation II	false	33	0	1	0	FORMATE-DEHYDROGENASE-NADP+-RXN 
|PWY-5382|	hydrogen oxidation II (aerobic, NAD)	false	0	0	0	0	
|PWY-5384|	sucrose degradation IV (sucrose phosphorylase)	true	100	0	1	1	SUCROSE-PHOSPHORYLASE-RXN FRUCTOKINASE-RXN PGLUCISOM-RXN PHOSPHOGLUCMUT-RXN 
|PWY-5386|	methylglyoxal degradation I	true	100	0	2	2	GLYOXI-RXN GLYOXII-RXN RXN-20917 
|PWY-5389|	3-methylthiopropanoate biosynthesis	false	0	0	0	0	
|PWY-5392|	reductive TCA cycle II	false	66	0	2	1	FUMHYDR-RXN SUCCCOASYN-RXN ACONITATEHYDR-RXN ACONITATEDEHYDR-RXN RXN-7929 R23-RXN MALATE-DEH-RXN R601-RXN 
|PWY-5418|	phenol degradation I (aerobic)	false	0	0	0	0	
|PWY-5419|	catechol degradation to 2-hydroxypentadienoate II	false	25	0	1	0	RXN-8527 
|PWY-5427|	naphthalene degradation (aerobic)	false	33	0	1	1	NAPHTHALENE-12-DIOXYGENASE-RXN 1.2.1.65-RXN 
|PWY-5428|	1,3-dimethylbenzene degradation to 3-methylbenzoate	false	33	0	1	0	RXN-8583 
|PWY-5429|	1,4-dimethylbenzene degradation to 4-methylbenzoate	false	33	0	1	0	RXN-8582 
|PWY-5436|	L-threonine degradation IV	true	100	0	0	0	THREONINE-ALDOLASE-RXN ACETALD-DEHYDROG-RXN 
|PWY-5437|	L-threonine degradation I	true	100	0	0	0	KETOBUTFORMLY-RXN PTAALT-RXN PROPKIN-RXN RXN-15122 
|PWY-5443|	aminopropanol phosphate biosynthesis I	false	0	0	1	0	
|PWY-5450|	benzene degradation I (aerobic)	false	50	0	0	0	1.3.1.19-RXN 
|PWY-5453|	methylglyoxal degradation III	true	100	0	0	0	RXN0-4281 RXN-8632 
|PWY-5456|	methylglyoxal degradation VII	false	0	1	0	0	
|PWY-5480|	pyruvate fermentation to ethanol I	true	100	0	0	0	PYRUVFORMLY-RXN ACETALD-DEHYDROG-RXN ALCOHOL-DEHYDROG-RXN 
|PWY-5481|	pyruvate fermentation to (S)-lactate	true	100	0	0	0	L-LACTATE-DEHYDROGENASE-RXN 
|PWY-5482|	pyruvate fermentation to acetate II	true	100	0	1	1	PYRUVDEH-RXN PHOSACETYLTRANS-RXN ACETATEKIN-RXN 
|PWY-5484|	glycolysis II (from fructose 6-phosphate)	true	100	0	0	0	PEPDEPHOS-RXN 2PGADEHYDRAT-RXN 3PGAREARR-RXN PHOSGLYPHOS-RXN GAPOXNPHOSPHN-RXN TRIOSEPISOMERIZATION-RXN F16ALDOLASE-RXN 6PFRUCTPHOS-RXN PEPSYNTH-RXN F16BDEPHOS-RXN RXN-15513 
|PWY-5486|	pyruvate fermentation to ethanol II	false	50	0	1	0	ALCOHOL-DEHYDROG-RXN 
|PWY-5487|	4-nitrophenol degradation I	false	60	0	1	0	1.6.5.6-RXN 1.2.1.61-RXN MALEYLACETATE-REDUCTASE-RXN 
|PWY-5488|	4-nitrophenol degradation II	false	40	0	1	0	MALEYLACETATE-REDUCTASE-RXN 1.6.5.7-RXN 
|PWY-5489|	methyl parathion degradation	true	100	0	0	0	RXN-8743 
|PWY-5490|	paraoxon degradation	true	100	0	0	0	RXN-8746 
|PWY-5491|	diethylphosphate degradation	false	50	0	1	0	RXN-8748 
|PWY-5493|	reductive monocarboxylic acid cycle	false	50	0	2	1	PYRUVFORMLY-RXN 
|PWY-5494|	(R)-lactate fermentation to propanoate II (acrylate pathway)	false	50	0	1	0	LACCOA-RXN PROPIONATE-COA-TRANSFERASE-RXN 
|PWY-5497|	purine nucleobases degradation II (anaerobic)	true	90	6	0	0	GUANINE-DEAMINASE-RXN 1.2.1.2-RXN RXN0-901 PHOSACETYLTRANS-RXN ACETATEKIN-RXN RXN-8752 RXN-8751 RXN-8753 RXN-15125 FORMYLTHFDEFORMYL-RXN METHENYLTHFCYCLOHYDRO-RXN METHYLENETHFDEHYDROG-NADP-RXN GLYOHMETRANS-RXN 
|PWY-5499|	vitamin B6 degradation I	false	22	0	1	0	PYRIDOXINE-4-OXIDASE-RXN RXN-8757 
|PWY-5509|	adenosylcobalamin biosynthesis from adenosylcobinamide-GDP I	true	100	0	1	1	COBALAMIN5PSYN-RXN RXN-8770 DMBPPRIBOSYLTRANS-RXN 
|PWY-5512|	UDP-N-acetyl-D-galactosamine biosynthesis I	true	100	0	0	0	UDP-N-ACETYLGLUCOSAMINE-4-EPIMERASE-RXN 
|PWY-5517|	L-arabinose degradation III	false	40	0	1	0	L-ARABINONATE-DEHYDRATASE-RXN RXN-8775 
|PWY-5521|	L-ascorbate biosynthesis III (D-sorbitol pathway)	false	33	0	0	0	RXN-8782 
|PWY-5523|	5,6-dimethylbenzimidazole biosynthesis I (aerobic)	false	66	0	1	0	RIBOFLAVINKIN-RXN FMNREDUCT-RXN 
|PWY-5526|	bacteriochlorophyll a biosynthesis	false	0	0	0	0	
|PWY-5530|	sorbitol biosynthesis II	false	50	0	1	0	GLUCONOKIN-RXN 
|PWY-5531|	3,8-divinyl-chlorophyllide a biosynthesis II (anaerobic)	false	33	0	3	0	UROGENDECARBOX-RXN RXN0-6259 HEMN-RXN 
|PWY-5533|	acetone degradation II (to acetoacetate)	false	0	0	0	0	
|PWY-5534|	propene degradation	false	0	0	0	0	
|PWY-5535|	acetate and ATP formation from acetyl-CoA II	true	100	0	0	0	ACETATE--COA-LIGASE-ADP-FORMING-RXN 
|PWY-5536|	acetate formation from acetyl-CoA (succinate)	true	100	0	0	0	RXN-8807 
|PWY-5629|	isopenicillin N biosynthesis	false	0	0	1	0	
|PWY-5631|	deacetylcephalosporin C biosynthesis	false	0	0	1	0	
|PWY-5633|	cephamycin C biosynthesis	false	0	1	0	0	
|PWY-5636|	2-nitrophenol degradation	false	0	0	0	0	
|PWY-5637|	nitrobenzene degradation I	false	0	0	1	0	
|PWY-5640|	nitrobenzene degradation II	true	100	0	0	0	RXN-3661 
|PWY-5641|	2-nitrotoluene degradation	false	33	0	1	1	RXN-8819 
|PWY-5642|	2,4-dinitrotoluene degradation	false	42	1	1	1	RXN-8820 1.2.1.27-RXN 
|PWY-5643|	2,6-dinitrotoluene degradation	false	33	2	0	0	RXN-8825 
|PWY-5644|	4-nitrotoluene degradation II	false	22	3	0	0	RXN-8831 RXN-12735 
|PWY-5645|	4-chloronitrobenzene degradation	false	22	0	0	0	RXN-8837 RXN-10381 
|PWY-5648|	2-nitrobenzoate degradation II	false	0	1	0	0	
|PWY-5651|	L-tryptophan degradation to 2-amino-3-carboxymuconate semialdehyde	false	0	0	0	0	
|PWY-5653|	NAD biosynthesis from 2-amino-3-carboxymuconate semialdehyde	false	66	0	0	0	NICONUCADENYLYLTRAN-RXN QUINOPRIBOTRANS-RXN 
|PWY-5654|	2-amino-3-carboxymuconate semialdehyde degradation to 2-hydroxypentadienoate	false	25	0	0	0	1.2.1.32-RXN 
|PWY-5656|	mannosylglycerate biosynthesis I	false	50	0	0	0	3.1.3.70-RXN 
|PWY-5658|	mannosylglycerate biosynthesis II	false	0	0	0	0	
|PWY-5659|	GDP-mannose biosynthesis	true	100	0	0	0	MANNPISOM-RXN PHOSMANMUT-RXN 2.7.7.13-RXN PGLUCISOM-RXN 
|PWY-5661|	GDP-&alpha;-D-glucose biosynthesis	false	66	1	0	0	PHOSPHOGLUCMUT-RXN GLUCOKIN-RXN 
|PWY-5662|	glucosylglycerate biosynthesis I	false	0	0	0	0	
|PWY-5663|	erythro-tetrahydrobiopterin biosynthesis I	false	25	0	0	0	GTP-CYCLOHYDRO-I-RXN 
|PWY-5667|	CDP-diacylglycerol biosynthesis I	true	100	0	0	0	CDPDIGLYSYN-RXN RXN-1623 RXN-1381 GLYC3PDEHYDROGBIOSYN-RXN 
|PWY-5668|	cardiolipin biosynthesis I	true	100	0	1	1	PGPPHOSPHA-RXN CARDIOLIPSYN-RXN PHOSPHAGLYPSYN-RXN 
|PWY-5669|	phosphatidylserine and phosphatidylethanolamine biosynthesis I	true	100	0	0	0	PHOSPHASERSYN-RXN PHOSPHASERDECARB-RXN 
|PWY-5670|	epoxysqualene biosynthesis	false	0	0	0	0	
|PWY-5674|	nitrate reduction IV (dissimilatory)	true	100	0	0	0	1.7.2.2-RXN NITRATE-REDUCTASE-CYTOCHROME-RXN 
|PWY-5675|	nitrate reduction V (assimilatory)	true	100	0	1	1	NITRATE-REDUCTASE-NADPH-RXN RXN0-6377 
|PWY-5677|	succinate fermentation to butanoate	false	57	0	0	0	R11-RXN RXN-8807 RXN-8891 4-HYDROXYBUTYRATE-DEHYDROGENASE-RXN 
|PWY-5679|	clavulanate biosynthesis	false	20	2	0	0	
|PWY-5686|	UMP biosynthesis I	true	100	0	1	1	CARBPSYN-RXN ASPCARBTRANS-RXN DIHYDROOROT-RXN OROPRIBTRANS-RXN OROTPDECARB-RXN DIHYDROOROTATE-DEHYDROGENASE-RXN 
|PWY-5691|	urate conversion to allantoin I	false	33	0	1	0	3.5.2.17-RXN 
|PWY-5695|	inosine 5'-phosphate degradation	true	100	0	0	0	IMP-DEHYDROG-RXN XMPXAN-RXN XANTHOSINEPHOSPHORY-RXN RXN0-901 
|PWY-5697|	allantoin degradation to ureidoglycolate I (urea producing)	false	50	0	0	0	ALLANTOINASE-RXN 
|PWY-5698|	allantoin degradation to ureidoglycolate II (ammonia producing)	true	100	0	0	0	ALLANTOINASE-RXN ALLANTOATE-DEIMINASE-RXN URUR-RXN 
|PWY-5703|	urea degradation I	false	50	0	0	0	UREA-CARBOXYLASE-RXN 
|PWY-5704|	urea degradation II	false	0	0	0	0	
|PWY-5726|	deethylsimazine degradation	false	0	1	0	0	
|PWY-5727|	atrazine degradation II	false	0	2	0	0	
|PWY-5731|	atrazine degradation III	false	0	1	0	0	
|PWY-5736|	isopropylamine degradation	false	57	2	0	0	RXN-8946 RXN-8945 
|PWY-5737|	(5R)-carbapenem carboxylate biosynthesis	false	33	1	1	0	RXN-14903 
|PWY-5738|	GDP-6-deoxy-D-talose biosynthesis	true	100	0	1	1	GDP-6-DEOXY-D-TALOSE-4-DEHYDROGENASE-RXN GDPMANDEHYDRA-RXN 
|PWY-5739|	GDP-D-perosamine biosynthesis	false	50	0	1	0	GDPMANDEHYDRA-RXN 
|PWY-5740|	GDP-L-colitose biosynthesis	false	66	0	0	0	RXN-8955 GDPMANDEHYDRA-RXN 
|PWY-5741|	ethylmalonyl-CoA pathway	false	45	0	1	0	RXN-8958 ACETYL-COA-ACETYLTRANSFER-RXN RXN-5901 3-HYDROXBUTYRYL-COA-DEHYDRATASE-RXN MALATE--COA-LIGASE-RXN 
|PWY-5742|	L-arginine degradation IX (arginine:pyruvate transaminase pathway)	false	50	0	0	0	1.2.1.54-RXN 4.1.1.75-RXN 
|PWY-5743|	3-hydroxypropanoate cycle	false	53	0	0	0	RXN-8974 METHYLMALONYL-COA-MUT-RXN RXN-6383 RXN-9087 RXN0-5055 BIOTIN-CARBOXYL-RXN RXN0-5224 
