# gapseq version: 1.2 4a12343
# Sequence DB md5sum: 17e92c9 (2023-12-12, Bacteria)
# Genome format: nucl
ID	Name	Prediction	Completeness	VagueReactions	KeyReactions	KeyReactionsFound	ReactionsFound
|PWY-5668|	cardiolipin biosynthesis I	false	0	0	1	0	
|PWY-5669|	phosphatidylserine and phosphatidylethanolamine biosynthesis I	false	50	0	0	0	PHOSPHASERDECARB-RXN 
|PWY-5670|	epoxysqualene biosynthesis	false	0	0	0	0	
|PWY-5674|	nitrate reduction IV (dissimilatory)	false	0	0	0	0	
|PWY-5675|	nitrate reduction V (assimilatory)	false	0	0	1	0	
|PWY-5677|	succinate fermentation to butanoate	false	0	0	0	0	
|PWY-5679|	clavulanate biosynthesis	false	20	2	0	0	
|PWY-5686|	UMP biosynthesis I	false	50	0	1	0	CARBPSYN-RXN ASPCARBTRANS-RXN DIHYDROOROT-RXN 
|PWY-5691|	urate conversion to allantoin I	false	0	0	1	0	
|PWY-5695|	inosine 5'-phosphate degradation	false	25	0	0	0	XANTHOSINEPHOSPHORY-RXN 
|PWY-5697|	allantoin degradation to ureidoglycolate I (urea producing)	false	0	0	0	0	
|PWY-5698|	allantoin degradation to ureidoglycolate II (ammonia producing)	false	0	0	0	0	
|PWY-5703|	urea degradation I	false	0	0	0	0	
|PWY-5704|	urea degradation II	false	0	0	0	0	
|PWY-5726|	deethylsimazine degradation	false	0	1	0	0	
|PWY-5727|	atrazine degradation II	false	0	2	0	0	
|PWY-5731|	atrazine degradation III	false	0	1	0	0	
|PWY-5736|	isopropylamine degradation	false	28	2	0	0	
|PWY-5737|	(5R)-carbapenem carboxylate biosynthesis	false	16	1	1	0	
|PWY-5738|	GDP-6-deoxy-D-talose biosynthesis	false	0	0	1	0	
|PWY-5739|	GDP-D-perosamine biosynthesis	false	0	0	1	0	
|PWY-5740|	GDP-L-colitose biosynthesis	false	0	0	0	0	
|PWY-5741|	ethylmalonyl-CoA pathway	false	9	0	1	0	RXN-5901 
|PWY-5742|	L-arginine degradation IX (arginine:pyruvate transaminase pathway)	false	25	0	0	0	RXN-8956 
|PWY-5743|	3-hydroxypropanoate cycle	false	15	0	0	0	RXN0-5055 BIOTIN-CARBOXYL-RXN 
|PWY-5744|	glyoxylate assimilation	false	15	0	0	0	RXN0-5055 BIOTIN-CARBOXYL-RXN 
|PWY-5747|	2-methylcitrate cycle II	false	0	0	1	0	
|PWY-5749|	itaconate degradation	false	0	0	1	0	
|PWY-5755|	4-hydroxybenzoate biosynthesis II (bacteria)	false	0	0	0	0	
|PWY-5757|	fosfomycin biosynthesis	false	0	0	1	0	
|PWY-5766|	L-glutamate degradation X	true	100	0	0	0	GLUTAMATE-DEHYDROGENASE-NADP+-RXN 
|PWY-5770|	phenazine-1-carboxylate biosynthesis	false	0	0	1	0	
|PWY-5776|	2-hydroxyphenazine biosynthesis	false	0	0	0	0	
|PWY-5782|	2-keto-L-gulonate biosynthesis	false	0	0	0	0	
|PWY-5783|	octaprenyl diphosphate biosynthesis	false	0	0	0	0	
|PWY-5785|	di-trans,poly-cis-undecaprenyl phosphate biosynthesis	false	0	0	0	0	
|PWY-5794|	malonate degradation I (biotin-independent)	false	0	0	0	0	
|PWY-5796|	malonate decarboxylase activation	false	0	0	1	0	
|PWY-5805|	nonaprenyl diphosphate biosynthesis I	false	0	0	0	0	
|PWY-5806|	all-trans-decaprenyl diphosphate biosynthesis	false	0	0	0	0	
|PWY-5807|	heptaprenyl diphosphate biosynthesis	false	0	0	0	0	
|PWY-5816|	all trans undecaprenyl diphosphate biosynthesis	false	0	1	0	0	
|PWY-5817|	dodecaprenyl diphosphate biosynthesis	false	0	1	0	0	
|PWY-5818|	validamycin biosynthesis	false	23	3	0	0	
|PWY-5830|	CDP-ascarylose biosynthesis	false	0	0	0	0	
|PWY-5831|	CDP-abequose biosynthesis	false	0	0	0	0	
|PWY-5832|	CDP-paratose biosynthesis	false	0	0	0	0	
|PWY-5833|	CDP-4-dehydro-3,6-dideoxy-D-glucose biosynthesis	false	0	0	0	0	
|PWY-5834|	CDP-tyvelose biosynthesis	false	0	0	0	0	
|PWY-5837|	2-carboxy-1,4-naphthoquinol biosynthesis	false	0	0	1	0	
|PWY-5839|	menaquinol-7 biosynthesis	false	0	0	0	0	
|PWY-5844|	menaquinol-9 biosynthesis	false	0	0	0	0	
|PWY-5849|	menaquinol-6 biosynthesis	false	0	0	0	0	
|PWY-5851|	demethylmenaquinol-9 biosynthesis	false	0	0	0	0	
|PWY-5852|	demethylmenaquinol-8 biosynthesis I	false	0	0	0	0	
|PWY-5853|	demethylmenaquinol-6 biosynthesis I	false	0	0	0	0	
|PWY-5855|	ubiquinol-7 biosynthesis (early decarboxylation)	false	12	1	2	0	
|PWY-5856|	ubiquinol-9 biosynthesis (early decarboxylation)	false	0	0	2	0	
|PWY-5857|	ubiquinol-10 biosynthesis (early decarboxylation)	false	0	0	2	0	
|PWY-5870|	ubiquinol-8 biosynthesis (late decarboxylation)	false	11	1	0	0	
|PWY-5875|	staphyloxanthin biosynthesis	false	0	0	0	0	
|PWY-5885|	wax esters biosynthesis II	false	0	2	0	0	
|PWY-5886|	3-(4-hydroxyphenyl)pyruvate biosynthesis	true	100	0	0	0	TYROSINE-AMINOTRANSFERASE-RXN 
|PWY-5887|	albaflavenone biosynthesis	false	0	0	0	0	
|PWY-5888|	rhodoquinone-10 biosynthesis	false	0	1	0	0	
|PWY-5890|	menaquinol-10 biosynthesis	false	0	0	0	0	
|PWY-5891|	menaquinol-11 biosynthesis	false	0	0	0	0	
|PWY-5892|	menaquinol-12 biosynthesis	false	0	0	0	0	
|PWY-5893|	tridecaprenyl diphosphate biosynthesis	false	0	1	0	0	
|PWY-5895|	menaquinol-13 biosynthesis	false	0	0	0	0	
|PWY-5901|	2,3-dihydroxybenzoate biosynthesis	false	0	0	0	0	
|PWY-5913|	partial TCA cycle (obligate autotrophs)	false	37	0	1	0	ACONITATEHYDR-RXN ACONITATEDEHYDR-RXN ISOCITDEH-RXN 
|PWY-5915|	phycoerythrobilin biosynthesis I	false	0	0	2	0	
|PWY-5917|	phycocyanobilin biosynthesis	false	0	0	1	0	
|PWY-5921|	glutaminyl-tRNAgln biosynthesis via transamidation	false	25	0	0	0	GLUTAMIN-RXN 
|PWY-5922|	(4R)-carveol and (4R)-dihydrocarveol degradation	false	0	8	0	0	
|PWY-5923|	limonene degradation I (D-limonene)	false	0	2	1	0	
|PWY-5924|	limonene degradation II (L-limonene)	false	0	2	1	0	
|PWY-5927|	(4S)-carveol and (4S)-dihydrocarveol degradation	false	0	8	0	0	
|PWY-5929|	puromycin biosynthesis	false	0	5	0	0	
|PWY-5930|	terpentecin biosynthesis	false	0	1	0	0	
|PWY-5935|	1-tuberculosinyladenosine biosynthesis	false	0	0	0	0	
|PWY-5938|	pyruvate fermentation to (R)-acetoin I	false	0	0	1	0	
|PWY-5939|	pyruvate fermentation to (R)-acetoin II	false	0	0	1	0	
|PWY-5940|	streptomycin biosynthesis	false	5	8	0	0	PHOSPHOGLUCMUT-RXN 
|PWY-5941|	glycogen degradation II	false	33	0	0	0	PHOSPHOGLUCMUT-RXN RXN-19947 
|PWY-5943|	&beta;-carotene biosynthesis	false	0	0	0	0	
|PWY-5944|	zeaxanthin biosynthesis	false	0	0	0	0	
|PWY-5945|	violaxanthin, antheraxanthin and zeaxanthin interconversion	false	0	2	0	0	
|PWY-5946|	&alpha;-carotene biosynthesis	false	0	1	0	0	
|PWY-5947|	lutein biosynthesis	false	0	1	0	0	
|PWY-5950|	geosmin biosynthesis	false	0	0	0	0	
|PWY-5951|	(R,R)-butanediol biosynthesis	false	0	0	0	0	
|PWY-5963|	molybdenum cofactor sulfulylation (eukaryotes)	false	0	0	0	0	
|PWY-5964|	guanylyl molybdenum cofactor biosynthesis	false	0	0	0	0	
|PWY-5971|	palmitate biosynthesis II (type II fatty acid synthase)	false	45	0	1	0	RXN-9518 RXN-9516 RXN-9514 RXN-9523 RXN-9524 RXN-9527 RXN-9528 RXN-9531 RXN-9532 RXN-9535 RXN-9536 RXN-9539 RXN-9540 3.1.2.21-RXN 
|PWY-5973|	cis-vaccenate biosynthesis	false	40	0	1	0	2.3.1.179-RXN RXN-9556 
|PWY-5978|	kanosamine biosynthesis I	false	0	0	2	0	
|PWY-5979|	3-amino-5-hydroxybenzoate biosynthesis	false	16	1	0	0	
|PWY-5981|	CDP-diacylglycerol biosynthesis III	false	40	0	1	0	GLYC3PDEHYDROGBIOSYN-RXN RXN-9590 
|PWY-5982|	sulfoacetaldehyde degradation II	false	0	0	1	0	
|PWY-5983|	trehalose biosynthesis VI	false	0	0	0	0	
|PWY-5984|	rifamycin B biosynthesis	false	0	6	0	0	
|PWY-5985|	trehalose biosynthesis VII	false	0	0	0	0	
|PWY-5989|	stearate biosynthesis II (bacteria and plants)	false	33	0	0	0	RXN-9632 RXN-9633 
|PWY-5994|	palmitate biosynthesis I (type I fatty acid synthase)	true	96	2	0	0	RXN66-614 RXN66-616 RXN66-617 RXN66-618 RXN66-619 RXN66-620 RXN66-621 RXN66-622 RXN66-623 RXN66-624 RXN66-625 RXN66-626 RXN66-627 RXN66-628 RXN66-629 RXN66-630 RXN66-631 RXN66-632 RXN66-633 RXN66-634 RXN66-635 RXN66-636 RXN66-637 RXN66-638 RXN66-639 RXN66-640 RXN66-641 RXN66-642 
|PWY-5998|	&gamma;-linolenate biosynthesis I (plants)	false	0	1	0	0	
|PWY5F9-12|	biphenyl degradation	false	0	0	1	0	
|PWY5F9-3233|	phthalate degradation (aerobic)	false	0	0	1	0	
|PWY-6003|	gramicidin S biosynthesis	false	0	0	0	0	
|PWY-6011|	amygdalin and prunasin degradation	false	0	1	0	0	
|PWY-6012-1|	acyl carrier protein activation	false	0	0	0	0	
|PWY-6012|	acyl carrier protein metabolism	false	0	0	0	0	
|PWY-6019|	pseudouridine degradation	false	0	0	0	0	
|PWY-6021|	nitrilotriacetate degradation	false	0	1	0	0	
|PWY-6028|	acetoin degradation	false	0	0	0	0	
|PWY-6038|	citrate degradation	false	0	0	0	0	
|PWY-6041|	4-sulfocatechol degradation	false	0	0	0	0	
|PWY-6043|	ethanedisulfonate degradation	false	0	1	0	0	
|PWY-6044|	methanesulfonate degradation	false	0	0	0	0	
|PWY-6045|	methylthiopropanonate degradation II (demethylation)	false	0	1	0	0	
|PWY-6046|	dimethylsulfoniopropanoate degradation I (cleavage)	false	0	0	0	0	
|PWY-6047|	dimethyl sulfide degradation I	false	0	0	0	0	
|PWY-6048|	methylthiopropanoate degradation I (cleavage)	false	0	0	0	0	
|PWY-6050|	dimethyl sulfoxide degradation	false	0	0	0	0	
|PWY-6052|	dimethylsulfoniopropanoate degradation III (demethylation)	false	0	0	0	0	
|PWY-6053|	dimethylsulfoniopropanoate biosynthesis III (algae and phytoplankton)	false	0	2	0	0	
|PWY-6056|	dimethylsulfoniopropanoate degradation II (cleavage)	false	0	0	0	0	
|PWY-6057|	dimethylsulfide to cytochrome c2 electron transfer	false	0	0	0	0	
|PWY-6058|	dimethyl sulfone degradation	false	0	1	0	0	
|PWY-6059|	dimethyl sulfide degradation II (oxidation)	false	0	0	0	0	
|PWY-6060|	malonate degradation II (biotin-dependent)	false	0	0	0	0	
|PWY-6069|	indigo biosynthesis	false	0	0	0	0	
|PWY-6074|	zymosterol biosynthesis	false	0	0	0	0	
|PWY-6077|	anthranilate degradation II (aerobic)	false	0	0	0	0	
|PWY-6079|	anthranilate degradation I (aerobic)	false	0	0	0	0	
|PWY-6080|	4-ethylphenol degradation (anaerobic)	false	0	0	1	0	
|PWY-6081|	1,3-dichlorobenzene degradation	false	0	0	0	0	
|PWY-6082|	alginate biosynthesis II (bacterial)	false	0	3	1	0	
|PWY-6083|	chlorobenzene degradation	false	0	0	0	0	
|PWY-6084|	3,5-dichlorocatechol degradation	false	16	1	0	0	
|PWY-6085|	2,4-dichlorophenoxyacetate degradation	false	0	0	1	0	
|PWY-6086|	4-chloro-2-methylphenoxyacetate degradation	false	0	0	1	0	
|PWY-6087|	4-chlorocatechol degradation	false	0	0	1	0	
|PWY-6088|	3-chlorobenzoate degradation I (via chlorocatechol)	false	0	2	0	0	
|PWY-6089|	3-chlorocatechol degradation I (ortho)	false	0	0	1	0	
|PWY-6090|	1,2-dichlorobenzene degradation	false	0	0	0	0	
|PWY-6091|	1,2,4-trichlorobenzene degradation	false	0	0	0	0	
|PWY-6093|	4,5-dichlorocatechol degradation	false	0	0	1	0	
|PWY-6094|	3,4,6-trichlorocatechol degradation	false	0	0	1	0	
|PWY-6099|	1,2,4,5-tetrachlorobenzene degradation	false	0	0	0	0	
|PWY-6102|	5-chloro-3-methyl-catechol degradation	false	0	0	0	0	
|PWY-6103|	3-chlorotoluene degradation I	false	0	0	0	0	
|PWY-6104|	3-chlorotoluene degradation II	false	0	0	1	0	
|PWY-6107|	chlorosalicylate degradation	false	14	1	1	0	
|PWY-6116|	mannosylfructose biosynthesis	false	0	0	0	0	
|PWY-6120|	L-tyrosine biosynthesis III	false	75	0	1	0	CHORISMATEMUT-RXN PREPHENATE-TRANSAMINE-RXN PREPHENATE-ASP-TRANSAMINE-RXN 
|PWY-6121|	5-aminoimidazole ribonucleotide biosynthesis I	false	20	0	0	0	PRPPAMIDOTRANS-RXN 
|PWY-6122|	5-aminoimidazole ribonucleotide biosynthesis II	false	20	0	0	0	PRPPAMIDOTRANS-RXN 
|PWY-6123|	inosine-5'-phosphate biosynthesis I	false	33	0	3	0	SAICARSYN-RXN AICARSYN-RXN 
|PWY-6130|	glycerol degradation III	false	50	0	1	0	13-PROPANEDIOL-DEHYDROGENASE-RXN 
|PWY-6131|	glycerol degradation II	false	0	0	0	0	
|PWY-6132|	lanosterol biosynthesis	false	0	0	0	0	
|PWY-6139|	CMP-N-acetylneuraminate biosynthesis II (bacteria)	false	0	0	3	0	
|PWY-6140|	CMP-2-keto-3-deoxy-D-glycero-D-galacto-nononate biosynthesis	false	0	0	1	0	
|PWY-6143|	CMP-pseudaminate biosynthesis	false	16	0	0	0	RXN-9999 
|PWY-6147|	6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	false	20	1	1	0	
|PWY-6148|	tetrahydromethanopterin biosynthesis	false	0	8	0	0	
|PWY-6151|	S-adenosyl-L-methionine salvage I	false	25	0	2	1	ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN 
|PWY-6153|	autoinducer AI-2 biosynthesis I	false	33	1	1	0	ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN 
|PWY-6154|	autoinducer AI-2 biosynthesis II (Vibrio)	false	33	1	0	0	ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN 
|PWY-6157|	autoinducer AI-1 biosynthesis	false	0	0	0	0	
|PWY-6163|	chorismate biosynthesis from 3-dehydroquinate	false	40	0	0	0	CHORISMATE-SYNTHASE-RXN 2.5.1.19-RXN 
|PWY-6164|	3-dehydroquinate biosynthesis I	true	100	0	0	0	3-DEHYDROQUINATE-SYNTHASE-RXN DAHPSYN-RXN 
|PWY-6173|	histamine biosynthesis	false	0	0	0	0	
|PWY-6174|	mevalonate pathway II (haloarchaea)	false	0	0	1	0	
|PWY-6178|	2,4,6-trichlorophenol degradation	false	0	0	0	0	
|PWY-6183|	salicylate degradation I	false	0	0	0	0	
|PWY-6184|	methylsalicylate degradation	false	0	0	0	0	
|PWY-6185|	4-methylcatechol degradation (ortho cleavage)	false	0	0	1	0	
|PWY-6190|	2,4-dichlorotoluene degradation	false	0	3	0	0	
|PWY-6191|	2,5-dichlorotoluene degradation	false	0	2	1	0	
|PWY-6192|	3,4-dichlorotoluene degradation	false	0	2	1	0	
|PWY-6193|	3-chlorocatechol degradation II (ortho)	false	0	0	1	0	
|PWY-6197|	chlorinated phenols degradation	false	0	0	0	0	
|PWY-6200|	2,4,5-trichlorophenoxyacetate degradation	false	0	0	0	0	
|PWY-6210|	2-aminophenol degradation	false	0	0	0	0	
|PWY-6214|	3-chlorocatechol degradation III (meta pathway)	false	0	0	1	0	
|PWY-6215|	4-chlorobenzoate degradation	false	0	0	1	0	
|PWY-6216|	3-chlorobenzoate degradation II (via protocatechuate)	false	0	0	1	0	
|PWY-6217|	3,4-dichlorobenzoate degradation	false	0	0	1	0	
|PWY-621|	sucrose degradation III (sucrose invertase)	true	75	0	1	1	FRUCTOKINASE-RXN PGLUCISOM-RXN 3.2.1.48-RXN 
|PWY-6221|	2-chlorobenzoate degradation	false	0	0	0	0	
|PWY-6223|	gentisate degradation I	false	0	0	1	0	
|PWY-6224|	salicylate degradation II	false	0	0	0	0	
|PWY-6228|	3-chlorobenzoate degradation III (via gentisate)	false	0	1	0	0	
|PWY-622|	starch biosynthesis	false	80	2	2	1	GLUC1PADENYLTRANS-RXN GLYCOGENSYN-RXN RXN-14372 RXN-14371 PGLUCISOM-RXN PHOSPHOGLUCMUT-RXN 
|PWY-6262|	demethylmenaquinol-8 biosynthesis II	false	0	2	0	0	
|PWY-6268|	adenosylcobalamin salvage from cobalamin	false	0	0	0	0	
|PWY-6279|	myxol-2' fucoside biosynthesis	false	0	2	0	0	
|PWY-6280|	synechoxanthin biosynthesis	false	0	2	0	0	
|PWY-6282|	palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	false	44	0	3	2	RXN-10659 RXN-10658 RXN-10655 RXN-10654 
|PWY-6286|	spheroidene and spheroidenone biosynthesis	false	0	0	0	0	
|PWY-6287|	neurosporene biosynthesis	false	0	0	1	0	
|PWY-6288|	zeaxanthin-&beta;-D-diglucoside biosynthesis	false	0	0	0	0	
|PWY-6289|	petrobactin biosynthesis	false	0	0	0	0	
|PWY-6317|	D-galactose degradation I (Leloir pathway)	false	40	0	0	0	UDPGLUCEPIM-RXN PHOSPHOGLUCMUT-RXN 
|PWY-6321|	homotaurine degradation	false	0	0	0	0	
|PWY-6322|	phosphinothricin tripeptide biosynthesis	false	12	3	0	0	
|PWY-6324|	rebeccamycin biosynthesis	false	0	0	0	0	
|PWY-6327|	tetrathionate oxidation	false	0	0	0	0	
|PWY-6328|	L-lysine degradation X	false	0	0	0	0	
|PWY-6336|	protocatechuate degradation III (para-cleavage pathway)	false	0	0	0	0	
|PWY-6340|	5,5'-dehydrodivanillate degradation	false	0	0	0	0	
|PWY-6341|	guaiacylglycerol-&beta;-guaiacyl ether degradation	false	12	1	0	0	
|PWY-6343|	ferulate degradation	false	0	0	0	0	
|PWY-6344|	L-arginine degradation XIV (oxidative Stickland reaction)	false	16	0	0	0	ORNCARBAMTRANSFER-RXN 
|PWY-6345|	K-252 biosynthesis	false	0	3	0	0	
|PWY-6346|	staurosporine biosynthesis	false	0	0	0	0	
|PWY-6348|	phosphate acquisition	false	0	0	0	0	
|PWY-6373|	acrylate degradation I	false	0	0	0	0	
|PWY-6375|	desferrioxamine E biosynthesis	false	0	0	0	0	
|PWY-6376|	desferrioxamine B biosynthesis	false	0	2	0	0	
|PWY-6378|	putrebactin biosynthesis	false	0	0	0	0	
|PWY-6379|	alcaligin biosynthesis	false	0	0	0	0	
|PWY-6381|	bisucaberin biosynthesis	false	0	0	1	0	
|PWY-6383|	mono-trans, poly-cis decaprenyl phosphate biosynthesis	false	0	0	1	0	
|PWY-6386|	UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	true	87	0	2	2	UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN UDPNACETYLMURAMATEDEHYDROG-RXN UDP-NACMURALA-GLU-LIG-RXN GLUTRACE-RXN DALADALALIG-RXN 6.3.2.7-RXN 6.3.2.10-RXN 
|PWY-6387|	UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	true	87	0	2	2	UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN UDPNACETYLMURAMATEDEHYDROG-RXN UDP-NACMURALGLDAPAALIG-RXN UDP-NACMURALA-GLU-LIG-RXN GLUTRACE-RXN UDP-NACMURALGLDAPLIG-RXN DALADALALIG-RXN 
|PWY-6388|	(S,S)-butanediol degradation	false	0	0	0	0	
|PWY-6389|	pyruvate fermentation to (S)-acetoin	false	0	0	1	0	
|PWY-6390|	(S,S)-butanediol biosynthesis	false	0	0	0	0	
|PWY-6391|	meso-butanediol biosynthesis I	false	0	0	0	0	
|PWY-6392|	meso-butanediol biosynthesis II	false	0	1	0	0	
|PWY-6397|	mycolyl-arabinogalactan-peptidoglycan complex biosynthesis	false	5	0	0	0	UDPGLUCEPIM-RXN 
|PWY-63|	UDP-&beta;-L-arabinose biosynthesis I (from UDP-&alpha;-D-xylose)	true	100	0	0	0	UDP-ARABINOSE-4-EPIMERASE-RXN 
|PWY-6406|	salicylate biosynthesis I	false	0	0	1	0	
|PWY-6407|	yersiniabactin biosynthesis	false	0	0	0	0	
|PWY-6408|	pyochelin biosynthesis	false	27	3	0	0	
|PWY-6409|	pyoverdine I biosynthesis	false	10	1	0	0	
|PWY-6412|	ginsenoside degradation II	false	0	2	0	0	
|PWY-6416|	quinate degradation II	false	0	0	0	0	
|PWY-6419|	shikimate degradation II	false	0	0	0	0	
|PWY-6420|	pyrroloquinoline quinone biosynthesis	false	0	2	0	0	
|PWY-6421|	arsenate detoxification IV (mycothiol)	false	0	0	1	0	
|PWY-6422|	D-arginine degradation	false	0	0	1	0	
|PWY-6426|	uracil degradation II (oxidative)	false	0	2	0	0	
|PWY-6430|	thymine degradation	false	0	0	0	0	
|PWY-6454|	vancomycin resistance I	false	33	0	1	0	DLACTDEHYDROGNAD-RXN 
|PWY-6455|	vancomycin resistance II	false	33	0	1	1	RXN-11299 
|PWY-6456|	serinol biosynthesis	false	0	1	0	0	
|PWY-6457|	cinnamoyl-CoA biosynthesis	false	0	0	0	0	
|PWY-6458|	benzoyl-CoA biosynthesis	false	0	0	0	0	
|PWY-6459|	peptidoglycan cross-bridge biosynthesis I (S. aureus)	false	0	0	0	0	
|PWY-6461|	peptidoglycan cross-bridge biosynthesis II (E. faecium)	false	50	0	0	0	RXN-11338 
|PWY-6462|	peptidoglycan cross-bridge biosynthesis III (Enterococcus faecalis)	false	0	0	0	0	
|PWY-6463|	peptidoglycan cross-bridge biosynthesis IV (Weissella viridescens)	false	0	1	0	0	
|PWY-6464|	polyvinyl alcohol degradation	false	0	0	0	0	
|PWY-6466|	pyridoxal 5'-phosphate biosynthesis II	true	100	0	0	0	RXN-11322 
|PWY-6475|	trans-lycopene biosynthesis II (oxygenic phototrophs and green sulfur bacteria)	false	0	0	1	0	
|PWY-6476|	cytidylyl molybdenum cofactor biosynthesis	false	0	0	0	0	
|PWY-6478|	GDP-D-glycero-&alpha;-D-manno-heptose biosynthesis	false	0	0	1	0	
|PWY-6481|	L-dopa and L-dopachrome biosynthesis	false	0	0	0	0	
|PWY-6486|	D-galacturonate degradation II	false	0	0	1	0	
|PWY-6497|	D-galactarate degradation II	false	0	0	1	0	
|PWY-6498|	eumelanin biosynthesis	false	0	4	0	0	
|PWY-6499|	D-glucarate degradation II	false	0	0	1	0	
|PWY-6501|	D-glucuronate degradation II	false	0	0	1	0	
|PWY-6502|	8-oxo-(d)GTP detoxification I	false	0	0	0	0	
|PWY-6504|	anthranilate degradation IV (aerobic)	false	0	0	0	0	
|PWY-6507|	4-deoxy-L-threo-hex-4-enopyranuronate degradation	false	0	0	2	0	
|PWY-6509|	methanol oxidation to formaldehyde III	true	100	0	0	0	RXN-11451 
|PWY-6510|	methanol oxidation to formaldehyde II	false	0	0	0	0	
|PWY-6511|	3-methylarginine biosynthesis	false	0	1	0	0	
|PWY-6512|	hydrogen oxidation III (anaerobic, NADP)	false	0	0	0	0	
|PWY-6519|	8-amino-7-oxononanoate biosynthesis I	false	36	0	2	0	RXN-11480 RXN-11479 RXN-11476 RXN-11474 
|PWY-6523|	nitrite-dependent anaerobic methane oxidation	false	0	0	0	0	
|PWY-6526|	limonene degradation III (to perillate)	false	0	1	0	0	
|PWY-6529|	chlorate reduction	false	0	0	1	0	
|PWY-6530|	perchlorate reduction	false	0	0	1	0	
|PWY-6532|	diphenylamine degradation	false	0	0	0	0	
|PWY-6533|	aniline degradation	false	0	0	0	0	
|PWY-6534|	phenylethylamine degradation II	false	0	0	1	0	
|PWY-6535|	4-aminobutanoate degradation I	false	0	0	0	0	
|PWY-6536|	4-aminobutanoate degradation III	false	0	0	1	0	
|PWY-6537|	4-aminobutanoate degradation II	false	0	0	0	0	
|PWY-6538|	caffeine degradation III (bacteria, via demethylation)	false	0	0	1	0	
|PWY-6543|	4-aminobenzoate biosynthesis I	false	50	0	0	0	PABASYN-RXN 
|PWY-6545|	pyrimidine deoxyribonucleotides de novo biosynthesis III	false	11	0	1	0	DTMPKI-RXN 
|PWY-6550|	carbazole degradation	false	0	0	0	0	
|PWY-6556|	pyrimidine ribonucleosides salvage II	false	0	0	1	0	
|PWY-6559|	spermidine biosynthesis II	false	50	0	2	0	ASPARTATEKIN-RXN ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN 
|PWY-6562|	norspermidine biosynthesis	false	33	0	4	0	ASPARTATEKIN-RXN ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN 
|PWY-6572|	chondroitin sulfate degradation I (bacterial)	false	12	1	0	0	
|PWY-6574|	achromobactin biosynthesis	false	0	3	4	0	
|PWY-6578|	8-amino-7-oxononanoate biosynthesis III	false	0	0	1	0	
|PWY-6580|	phosphatidylinositol biosynthesis I (bacteria)	false	0	0	0	0	
|PWY-6581|	spirilloxanthin and 2,2'-diketo-spirilloxanthin biosynthesis	false	0	0	1	0	
|PWY-6583|	pyruvate fermentation to butanol I	false	25	0	0	0	RXN-161 ENZRXN-201-RXN 
|PWY-6587|	pyruvate fermentation to ethanol III	false	33	0	0	0	ALCOHOL-DEHYDROG-RXN 
|PWY-6588|	pyruvate fermentation to acetone	false	0	0	1	0	
|PWY-6591|	manganese oxidation I	false	0	0	0	0	
|PWY-6592|	manganese oxidation II	false	0	0	0	0	
|PWY-6593|	sulfoacetate degradation	false	0	0	1	0	
|PWY-6599|	guanine and guanosine salvage II	false	0	0	0	0	
|PWY-6605|	adenine and adenosine salvage II	false	0	0	0	0	
|PWY-6608|	guanosine nucleotides degradation III	false	25	0	0	0	RXN0-5199 
|PWY-6609|	adenine and adenosine salvage III	false	50	0	2	1	INOPHOSPHOR-RXN ADENPHOSPHOR-RXN 
|PWY-6610|	adenine salvage	false	0	0	1	0	
|PWY-6611|	adenine and adenosine salvage V	false	33	0	2	0	ADENPHOSPHOR-RXN 
|PWY-6613|	tetrahydrofolate salvage from 5,10-methenyltetrahydrofolate	false	50	0	0	0	METHENYLTHFCYCLOHYDRO-RXN 
|PWY-6614|	tetrahydrofolate biosynthesis I	true	66	0	1	1	DIHYDROFOLATESYNTH-RXN DIHYDROFOLATEREDUCT-RXN 
|PWY-6616|	sulfolactate degradation I	false	0	0	2	0	
|PWY-6617|	adenosine nucleotides degradation III	false	0	0	0	0	
|PWY-6618|	guanine and guanosine salvage III	false	0	0	0	0	
|PWY-6619|	adenine and adenosine salvage VI	false	0	0	0	0	
|PWY-6620|	guanine and guanosine salvage I	false	50	0	0	0	RXN0-5199 
|PWY66-21|	ethanol degradation II	false	33	0	1	1	ALCOHOL-DEHYDROG-RXN 
|PWY-6622|	heptadecane biosynthesis	false	0	0	0	0	
|PWY-6626|	cytidine-5'-diphosphate-glycerol biosynthesis	false	0	0	2	0	
|PWY-6627|	salinosporamide A biosynthesis	false	50	4	0	0	RXN-11715 RXN-11717 CHORISMATEMUT-RXN 
|PWY-6633|	caffeine degradation V (bacteria, via trimethylurate)	false	0	4	0	0	
|PWY-6634|	3-sulfopropanediol degradation I	false	0	0	0	0	
|PWY66-366|	flavin salvage	false	0	0	0	0	
