# gapseq version: 2.1.0 0779b300
# Sequence DB version: 1.5 (Bacteria, 2026-05-29)
# genome_format=prot;taxonomy=Bacteria;ORF_coverage=30.61;gram=neg
pathway	rxn	name	ec	keyrea	is_complex	subunit_count	subunits	complex	file	dbhit	spont	type	src	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	exception	status	subunits_found	subunit_undefined_found	complex.status	pathway.status
PWY-66	GDPMANDEHYDRA-RXN	GDP-mannose 4,6-dehydratase	4.2.1.47	FALSE	FALSE		NA		rev/4.2.1.47.fasta	rxn00642	FALSE	EC	rev	UniRef90_Q51366	23.3	6.26e-14	68.6	96.6	YP_026255.1 dTDP-glucose 4,6-dehydratase 2 [Escherichia coli str. K-12 substr. MG1655]	2	329	0	bad_blast				full
PWY-66	GDPMANDEHYDRA-RXN	GDP-mannose 4,6-dehydratase	4.2.1.47	FALSE	FALSE		NA		rev/4.2.1.47.fasta	rxn00642	FALSE	EC	rev	UniRef90_P0AC88	25.5	7.19e-11	59.7	91.2	NP_415280.3 UDP-glucose 4-epimerase [Escherichia coli str. K-12 substr. MG1655]	4	324	0	bad_blast				full
PWY-66	GDPMANDEHYDRA-RXN	GDP-mannose 4,6-dehydratase	4.2.1.47	FALSE	FALSE		NA		rev/4.2.1.47.fasta	rxn00642	FALSE	EC	rev	UniRef90_Q9JRN5	22	1.17e-10	58.9	82.8	NP_416545.1 dTDP-glucose 4,6-dehydratase 1 [Escherichia coli str. K-12 substr. MG1655]	52	339	0	bad_blast				full
PWY-6605	ADENOSINE-NUCLEOSIDASE-RXN	adenosine nucleosidase	3.2.2.7	FALSE	FALSE		NA		rxn/ADENOSINE-NUCLEOSIDASE-RXN.fasta	rxn00927 rxn15162 rxn19072	FALSE	metacyc	rxn	sp|P22564|RIHC_ECOLI	100	1.36e-225	611	100	NP_414571.1 ribonucleoside hydrolase RihC [Escherichia coli str. K-12 substr. MG1655]	1	304	0	good_blast				full
PWY-6605	ADENOSINE-NUCLEOSIDASE-RXN	adenosine nucleosidase	3.2.2.7	FALSE	FALSE		NA		rxn/ADENOSINE-NUCLEOSIDASE-RXN.fasta	rxn00927 rxn15162 rxn19072	FALSE	metacyc	rxn	sp|P22564|RIHC_ECOLI	44.6	4.01e-76	232	98.7	NP_415184.1 pyrimidine-specific ribonucleoside hydrolase RihA [Escherichia coli str. K-12 substr. MG1655]	1	307	0	good_blast				full
PWY-6605	ADENOSINE-NUCLEOSIDASE-RXN	adenosine nucleosidase	3.2.2.7	FALSE	FALSE		NA		rxn/ADENOSINE-NUCLEOSIDASE-RXN.fasta	rxn00927 rxn15162 rxn19072	FALSE	metacyc	rxn	sp|P22564|RIHC_ECOLI	39.4	1.25e-63	200	96.7	NP_416667.1 pyrimidine-specific ribonucleoside hydrolase RihB [Escherichia coli str. K-12 substr. MG1655]	6	304	0	good_blast				full
PWY-6605	ADENPRIBOSYLTRAN-RXN	adenine phosphoribosyltransferase	2.4.2.7	FALSE	FALSE		NA		rev/2.4.2.7.fasta	rxn00139 rxn00915 rxn03039 rxn12778	FALSE	EC	rev	UniRef90_P69503	100	5.36e-131	362	100	NP_415002.1 adenine phosphoribosyltransferase [Escherichia coli str. K-12 substr. MG1655]	1	183	0	good_blast				full
PWY-6605	ADENPRIBOSYLTRAN-RXN	adenine phosphoribosyltransferase	2.4.2.7	FALSE	FALSE		NA		rev/2.4.2.7.fasta	rxn00139 rxn00915 rxn03039 rxn12778	FALSE	EC	rev	UniRef90_B4EU76	26	1.97e-05	40.4	77.6	NP_416993.2 uracil phosphoribosyltransferase [Escherichia coli str. K-12 substr. MG1655]	28	171	0	bad_blast				full
PWY-6605	ADENPRIBOSYLTRAN-RXN	adenine phosphoribosyltransferase	2.4.2.7	FALSE	FALSE		NA		rev/2.4.2.7.fasta	rxn00139 rxn00915 rxn03039 rxn12778	FALSE	EC	rev	UniRef90_Q11TJ3	25.5	0.000305	37.4	78.5	NP_415654.1 isocitrate dehydrogenase [Escherichia coli str. K-12 substr. MG1655]	275	402	0	bad_blast				full
PWY-6608	GUANINE-DEAMINASE-RXN	guanine deaminase	3.5.4.3	FALSE	FALSE		NA		rev/3.5.4.3.fasta	rxn01225 rxn30031	FALSE	EC	rev	UniRef90_P76641	100	0	904	100	NP_417359.1 guanine deaminase [Escherichia coli str. K-12 substr. MG1655]	1	439	0	good_blast				full
PWY-6608	RXN-7609	GMP 5'-nucleotidase	3.1.3.5	FALSE	FALSE		NA		rev/3.1.3.5.fasta	rxn00132 rxn00363 rxn00708 rxn00831 rxn00913 rxn01145 rxn01218 rxn01445 rxn01507 rxn01521 rxn01670 rxn01961 rxn02400 rxn05050 rxn09010 rxn18968	FALSE	EC	rev	UniRef90_P07024	100	0	1107	100	NP_415013.1 5'-nucleotidase/UDP-sugar hydrolase [Escherichia coli str. K-12 substr. MG1655]	1	550	0	good_blast				full
PWY-6608	RXN-7609	GMP 5'-nucleotidase	3.1.3.5	FALSE	FALSE		NA		rev/3.1.3.5.fasta	rxn00132 rxn00363 rxn00708 rxn00831 rxn00913 rxn01145 rxn01218 rxn01445 rxn01507 rxn01521 rxn01670 rxn01961 rxn02400 rxn05050 rxn09010 rxn18968	FALSE	EC	rev	UniRef90_P0A840	100	1.18e-189	516	100	NP_417224.1 broad specificity 5'(3')-nucleotidase and polyphosphatase [Escherichia coli str. K-12 substr. MG1655]	1	253	0	good_blast				full
PWY-6608	RXN-7609	GMP 5'-nucleotidase	3.1.3.5	FALSE	FALSE		NA		rev/3.1.3.5.fasta	rxn00132 rxn00363 rxn00708 rxn00831 rxn00913 rxn01145 rxn01218 rxn01445 rxn01507 rxn01521 rxn01670 rxn01961 rxn02400 rxn05050 rxn09010 rxn18968	FALSE	EC	rev	UniRef90_P0AF24	100	3.66e-187	509	100	NP_415201.1 UMP phosphatase [Escherichia coli str. K-12 substr. MG1655]	1	250	0	good_blast				full
PWY-6608	RXN-7609	GMP 5'-nucleotidase	3.1.3.5	FALSE	FALSE		NA		rev/3.1.3.5.fasta	rxn00132 rxn00363 rxn00708 rxn00831 rxn00913 rxn01145 rxn01218 rxn01445 rxn01507 rxn01521 rxn01670 rxn01961 rxn02400 rxn05050 rxn09010 rxn18968	FALSE	EC	rev	UniRef90_P64636	100	2.4e-169	462	100	NP_417858.4 purine nucleotidase [Escherichia coli str. K-12 substr. MG1655]	1	222	0	good_blast				full
PWY-6608	RXN-7609	GMP 5'-nucleotidase	3.1.3.5	FALSE	FALSE		NA		rev/3.1.3.5.fasta	rxn00132 rxn00363 rxn00708 rxn00831 rxn00913 rxn01145 rxn01218 rxn01445 rxn01507 rxn01521 rxn01670 rxn01961 rxn02400 rxn05050 rxn09010 rxn18968	FALSE	EC	rev	UniRef90_P0A8Y1	100	3.02e-169	462	100	NP_418791.1 pyrimidine 5'-nucleotidase YjjG [Escherichia coli str. K-12 substr. MG1655]	1	225	0	good_blast				full
PWY-6608	RXN-7609	GMP 5'-nucleotidase	3.1.3.5	FALSE	FALSE		NA		rev/3.1.3.5.fasta	rxn00132 rxn00363 rxn00708 rxn00831 rxn00913 rxn01145 rxn01218 rxn01445 rxn01507 rxn01521 rxn01670 rxn01961 rxn02400 rxn05050 rxn09010 rxn18968	FALSE	EC	rev	UniRef90_Q45499	33.7	7.19e-42	141	93.2	NP_417028.1 Nus factor SuhB [Escherichia coli str. K-12 substr. MG1655]	7	253	0	bad_blast				full
PWY-6608	RXN-7609	GMP 5'-nucleotidase	3.1.3.5	FALSE	FALSE		NA		rev/3.1.3.5.fasta	rxn00132 rxn00363 rxn00708 rxn00831 rxn00913 rxn01145 rxn01218 rxn01445 rxn01507 rxn01521 rxn01670 rxn01961 rxn02400 rxn05050 rxn09010 rxn18968	FALSE	EC	rev	UniRef90_Q56878	23	3.58e-25	106	86	NP_418634.1 2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase [Escherichia coli str. K-12 substr. MG1655]	21	549	0	bad_blast				full
PWY-6608	RXN-7609	GMP 5'-nucleotidase	3.1.3.5	FALSE	FALSE		NA		rev/3.1.3.5.fasta	rxn00132 rxn00363 rxn00708 rxn00831 rxn00913 rxn01145 rxn01218 rxn01445 rxn01507 rxn01521 rxn01670 rxn01961 rxn02400 rxn05050 rxn09010 rxn18968	FALSE	EC	rev	UniRef90_Q45499	25.3	1.19e-11	60.1	91.3	NP_418635.1 3'(2'),5'-bisphosphate nucleotidase [Escherichia coli str. K-12 substr. MG1655]	10	246	0	bad_blast				full
PWY-6608	RXN0-5199	guanosine phosphorylase	2.4.2.15/2.4.2.1	FALSE	FALSE		NA		rev/2.4.2.1.fasta	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218	FALSE	EC	rev	UniRef90_P45563	100	5.03e-203	551	100	NP_416902.1 xanthosine phosphorylase [Escherichia coli str. K-12 substr. MG1655]	1	277	0	good_blast				full
PWY-6608	RXN0-5199	guanosine phosphorylase	2.4.2.15/2.4.2.1	FALSE	FALSE		NA		rev/2.4.2.1.fasta	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218	FALSE	EC	rev	UniRef90_P33644	100	5.02e-186	506	100	NP_417084.1 purine nucleoside phosphorylase YfiH [Escherichia coli str. K-12 substr. MG1655]	1	243	0	good_blast				full
PWY-6608	RXN0-5199	guanosine phosphorylase	2.4.2.15/2.4.2.1	FALSE	FALSE		NA		rev/2.4.2.1.fasta	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218	FALSE	EC	rev	UniRef90_P0ABP8	100	6.8e-173	472	100	NP_418801.1 purine nucleoside phosphorylase [Escherichia coli str. K-12 substr. MG1655]	1	239	0	good_blast				full
PWY-6608	RXN0-5199	guanosine phosphorylase	2.4.2.15/2.4.2.1	FALSE	FALSE		NA		rev/2.4.2.1.fasta	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218	FALSE	EC	rev	UniRef90_P0C037	100	2.47e-64	186	100	NP_414925.1 nucleoside phosphorylase PpnP [Escherichia coli str. K-12 substr. MG1655]	1	94	0	bad_blast				full
PWY-6608	RXN0-5199	guanosine phosphorylase	2.4.2.15/2.4.2.1	FALSE	FALSE		NA		rev/2.4.2.1.fasta	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218	FALSE	EC	rev	UniRef90_Q5KZM1	30.8	1.45e-23	92.4	97.5	NP_418275.1 uridine phosphorylase [Escherichia coli str. K-12 substr. MG1655]	8	251	0	bad_blast				full
PWY-6608	RXN0-901	xanthine dehydrogenase	1.17.1.4	FALSE	TRUE	7	Subunit 5,Subunit 4,Subunit 3,Subunit 1,Subunit 10hA,Subunit 10hB,Subunit 10hC	Subunit 1	rev/1.17.1.4.fasta	rxn01297 rxn01522	FALSE	EC	rev	UniRef90_O32147	23.5	1.65e-09	55.1	93	NP_414817.1 molybdenum cofactor insertion chaperone PaoD [Escherichia coli str. K-12 substr. MG1655]	41	305	0	bad_blast	4	FALSE	1	full
PWY-6608	RXN0-901	xanthine dehydrogenase	1.17.1.4	FALSE	TRUE	7	Subunit 5,Subunit 4,Subunit 3,Subunit 1,Subunit 10hA,Subunit 10hB,Subunit 10hC	Subunit 10hA	rev/1.17.1.4.fasta	rxn01297 rxn01522	FALSE	EC	rev	UniRef90_Q46799	100	0	1493	100	NP_417342.1 putative xanthine dehydrogenase molybdenum-binding subunit XdhA [Escherichia coli str. K-12 substr. MG1655]	1	752	0	good_blast	4	FALSE	1	full
PWY-6608	RXN0-901	xanthine dehydrogenase	1.17.1.4	FALSE	TRUE	7	Subunit 5,Subunit 4,Subunit 3,Subunit 1,Subunit 10hA,Subunit 10hB,Subunit 10hC	Subunit 10hA	rev/1.17.1.4.fasta	rxn01297 rxn01522	FALSE	EC	rev	UniRef90_Q46799	30.1	4.49e-90	300	98.5	NP_417357.1 fused putative xanthine/hypoxanthine oxidase: molybdopterin-binding subunit and Fe-S binding subunit [Escherichia coli str. K-12 substr. MG1655]	178	949	0	good_blast	4	FALSE	1	full
PWY-6608	RXN0-901	xanthine dehydrogenase	1.17.1.4	FALSE	TRUE	7	Subunit 5,Subunit 4,Subunit 3,Subunit 1,Subunit 10hA,Subunit 10hB,Subunit 10hC	Subunit 10hA	rev/1.17.1.4.fasta	rxn01297 rxn01522	FALSE	EC	rev	UniRef90_Q46799	28.9	1.25e-68	237	98.9	NP_414818.1 aldehyde dehydrogenase: molybdenum cofactor-binding subunit [Escherichia coli str. K-12 substr. MG1655]	24	727	0	good_blast	4	FALSE	1	full
PWY-6608	RXN0-901	xanthine dehydrogenase	1.17.1.4	FALSE	TRUE	7	Subunit 5,Subunit 4,Subunit 3,Subunit 1,Subunit 10hA,Subunit 10hB,Subunit 10hC	Subunit 10hB	rev/1.17.1.4.fasta	rxn01297 rxn01522	FALSE	EC	rev	UniRef90_Q46800	100	8.78e-216	585	100	NP_417343.1 putative xanthine dehydrogenase FAD-binding subunit XdhB [Escherichia coli str. K-12 substr. MG1655]	1	292	0	good_blast	4	FALSE	1	full
PWY-6608	RXN0-901	xanthine dehydrogenase	1.17.1.4	FALSE	TRUE	7	Subunit 5,Subunit 4,Subunit 3,Subunit 1,Subunit 10hA,Subunit 10hB,Subunit 10hC	Subunit 10hB	rev/1.17.1.4.fasta	rxn01297 rxn01522	FALSE	EC	rev	UniRef90_Q46800	25.7	1.33e-12	63.9	96.6	NP_414819.1 aldehyde dehydrogenase, FAD-binding subunit [Escherichia coli str. K-12 substr. MG1655]	5	318	0	bad_blast	4	FALSE	1	full
PWY-6608	RXN0-901	xanthine dehydrogenase	1.17.1.4	FALSE	TRUE	7	Subunit 5,Subunit 4,Subunit 3,Subunit 1,Subunit 10hA,Subunit 10hB,Subunit 10hC	Subunit 10hC	rxn/RXN0-901.fasta	rxn01297 rxn01522	FALSE	metacyc	rxn	sp|Q46801|XDHC_ECOLI	100	6.52e-118	327	100	NP_417344.1 putative xanthine dehydrogenase iron-sulfur-binding subunit XdhC [Escherichia coli str. K-12 substr. MG1655]	1	159	0	good_blast	4	FALSE	1	full
PWY-6608	RXN0-901	xanthine dehydrogenase	1.17.1.4	FALSE	TRUE	7	Subunit 5,Subunit 4,Subunit 3,Subunit 1,Subunit 10hA,Subunit 10hB,Subunit 10hC	Subunit 10hC	rxn/RXN0-901.fasta	rxn01297 rxn01522	FALSE	metacyc	rxn	sp|Q46801|XDHC_ECOLI	36	4.22e-28	101	94.3	NP_414820.1 aldehyde dehydrogenase, Fe-S subunit [Escherichia coli str. K-12 substr. MG1655]	59	222	0	bad_blast	4	FALSE	1	full
PWY-6608	RXN0-901	xanthine dehydrogenase	1.17.1.4	FALSE	TRUE	7	Subunit 5,Subunit 4,Subunit 3,Subunit 1,Subunit 10hA,Subunit 10hB,Subunit 10hC	Subunit 3		rxn01297 rxn01522	FALSE												no_blast	4	FALSE	1	full
PWY-6608	RXN0-901	xanthine dehydrogenase	1.17.1.4	FALSE	TRUE	7	Subunit 5,Subunit 4,Subunit 3,Subunit 1,Subunit 10hA,Subunit 10hB,Subunit 10hC	Subunit 4	rev/1.17.1.4.fasta	rxn01297 rxn01522	FALSE	EC	rev	UniRef90_O32144	29.7	4.76e-86	285	98.4	NP_417342.1 putative xanthine dehydrogenase molybdenum-binding subunit XdhA [Escherichia coli str. K-12 substr. MG1655]	1	751	0	good_blast	4	FALSE	1	full
PWY-6608	RXN0-901	xanthine dehydrogenase	1.17.1.4	FALSE	TRUE	7	Subunit 5,Subunit 4,Subunit 3,Subunit 1,Subunit 10hA,Subunit 10hB,Subunit 10hC	Subunit 4	rev/1.17.1.4.fasta	rxn01297 rxn01522	FALSE	EC	rev	UniRef90_O32144	26.4	1.53e-63	226	94.4	NP_417357.1 fused putative xanthine/hypoxanthine oxidase: molybdopterin-binding subunit and Fe-S binding subunit [Escherichia coli str. K-12 substr. MG1655]	204	955	0	good_blast	4	FALSE	1	full
PWY-6608	RXN0-901	xanthine dehydrogenase	1.17.1.4	FALSE	TRUE	7	Subunit 5,Subunit 4,Subunit 3,Subunit 1,Subunit 10hA,Subunit 10hB,Subunit 10hC	Subunit 4	rev/1.17.1.4.fasta	rxn01297 rxn01522	FALSE	EC	rev	UniRef90_O32144	26.4	4.34e-48	178	98.7	NP_414818.1 aldehyde dehydrogenase: molybdenum cofactor-binding subunit [Escherichia coli str. K-12 substr. MG1655]	17	728	0	bad_blast	4	FALSE	1	full
PWY-6608	RXN0-901	xanthine dehydrogenase	1.17.1.4	FALSE	TRUE	7	Subunit 5,Subunit 4,Subunit 3,Subunit 1,Subunit 10hA,Subunit 10hB,Subunit 10hC	Subunit 5	rev/1.17.1.4.fasta	rxn01297 rxn01522	FALSE	EC	rev	UniRef90_O32143	43.7	8.27e-35	117	79.8	NP_417344.1 putative xanthine dehydrogenase iron-sulfur-binding subunit XdhC [Escherichia coli str. K-12 substr. MG1655]	12	151	0	bad_blast	4	FALSE	1	full
PWY-6608	RXN0-901	xanthine dehydrogenase	1.17.1.4	FALSE	TRUE	7	Subunit 5,Subunit 4,Subunit 3,Subunit 1,Subunit 10hA,Subunit 10hB,Subunit 10hC	Subunit 5	rev/1.17.1.4.fasta	rxn01297 rxn01522	FALSE	EC	rev	UniRef90_O32143	38.6	2.09e-33	115	79.2	NP_414820.1 aldehyde dehydrogenase, Fe-S subunit [Escherichia coli str. K-12 substr. MG1655]	65	217	0	bad_blast	4	FALSE	1	full
PWY-6609	ADENODEAMIN-RXN	adenosine deaminase	3.5.4.4	TRUE	FALSE		NA		rev/3.5.4.4.fasta	rxn01137 rxn01858 rxn29985	FALSE	EC	rev	UniRef90_P22333	100	9.41e-243	657	100	NP_416140.1 adenosine deaminase [Escherichia coli str. K-12 substr. MG1655]	1	333	0	good_blast				full
PWY-6609	ADENODEAMIN-RXN	adenosine deaminase	3.5.4.4	TRUE	FALSE		NA		rev/3.5.4.4.fasta	rxn01137 rxn01858 rxn29985	FALSE	EC	rev	UniRef90_P33644	100	5.02e-186	506	100	NP_417084.1 purine nucleoside phosphorylase YfiH [Escherichia coli str. K-12 substr. MG1655]	1	243	0	good_blast				full
PWY-6609	ADENPHOSPHOR-RXN	adenosine phosphorylase	2.4.2.1	TRUE	FALSE		NA		rev/2.4.2.1.fasta	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218	FALSE	EC	rev	UniRef90_P45563	100	5.03e-203	551	100	NP_416902.1 xanthosine phosphorylase [Escherichia coli str. K-12 substr. MG1655]	1	277	0	good_blast				full
PWY-6609	ADENPHOSPHOR-RXN	adenosine phosphorylase	2.4.2.1	TRUE	FALSE		NA		rev/2.4.2.1.fasta	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218	FALSE	EC	rev	UniRef90_P33644	100	5.02e-186	506	100	NP_417084.1 purine nucleoside phosphorylase YfiH [Escherichia coli str. K-12 substr. MG1655]	1	243	0	good_blast				full
PWY-6609	ADENPHOSPHOR-RXN	adenosine phosphorylase	2.4.2.1	TRUE	FALSE		NA		rev/2.4.2.1.fasta	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218	FALSE	EC	rev	UniRef90_P0ABP8	100	6.8e-173	472	100	NP_418801.1 purine nucleoside phosphorylase [Escherichia coli str. K-12 substr. MG1655]	1	239	0	good_blast				full
PWY-6609	ADENPHOSPHOR-RXN	adenosine phosphorylase	2.4.2.1	TRUE	FALSE		NA		rev/2.4.2.1.fasta	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218	FALSE	EC	rev	UniRef90_P0C037	100	2.47e-64	186	100	NP_414925.1 nucleoside phosphorylase PpnP [Escherichia coli str. K-12 substr. MG1655]	1	94	0	bad_blast				full
PWY-6609	ADENPHOSPHOR-RXN	adenosine phosphorylase	2.4.2.1	TRUE	FALSE		NA		rev/2.4.2.1.fasta	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218	FALSE	EC	rev	UniRef90_Q5KZM1	30.8	1.45e-23	92.4	97.5	NP_418275.1 uridine phosphorylase [Escherichia coli str. K-12 substr. MG1655]	8	251	0	bad_blast				full
PWY-6609	HYPOXANPRIBOSYLTRAN-RXN	hypoxanthine phosphoribosyltransferase	2.4.2.8	FALSE	FALSE		NA		rev/2.4.2.8.fasta	rxn00139 rxn00836 rxn00915 rxn01544 rxn11765 rxn11766 rxn11773 rxn32380 rxn33365	FALSE	EC	rev	UniRef90_P0A9M2	100	2.28e-125	347	100	NP_414667.4 hypoxanthine phosphoribosyltransferase [Escherichia coli str. K-12 substr. MG1655]	1	178	0	good_blast				full
PWY-6609	HYPOXANPRIBOSYLTRAN-RXN	hypoxanthine phosphoribosyltransferase	2.4.2.8	FALSE	FALSE		NA		rxn/HYPOXANPRIBOSYLTRAN-RXN.fasta	rxn00139 rxn00836 rxn00915 rxn01544 rxn11765 rxn11766 rxn11773 rxn32380 rxn33365	FALSE	metacyc	rxn	sp|P0A9M5|XGPT_ECOLI	100	2.4e-112	312	100	NP_414773.1 xanthine-guanine phsophoribosyltransferase [Escherichia coli str. K-12 substr. MG1655]	1	152	0	good_blast				full
PWY-6609	INOPHOSPHOR-RXN	inosine phosphorylase	2.4.2.1	FALSE	FALSE		NA		rev/2.4.2.1.fasta	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218	FALSE	EC	rev	UniRef90_P45563	100	5.03e-203	551	100	NP_416902.1 xanthosine phosphorylase [Escherichia coli str. K-12 substr. MG1655]	1	277	0	good_blast				full
PWY-6609	INOPHOSPHOR-RXN	inosine phosphorylase	2.4.2.1	FALSE	FALSE		NA		rev/2.4.2.1.fasta	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218	FALSE	EC	rev	UniRef90_P33644	100	5.02e-186	506	100	NP_417084.1 purine nucleoside phosphorylase YfiH [Escherichia coli str. K-12 substr. MG1655]	1	243	0	good_blast				full
PWY-6609	INOPHOSPHOR-RXN	inosine phosphorylase	2.4.2.1	FALSE	FALSE		NA		rev/2.4.2.1.fasta	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218	FALSE	EC	rev	UniRef90_P0ABP8	100	6.8e-173	472	100	NP_418801.1 purine nucleoside phosphorylase [Escherichia coli str. K-12 substr. MG1655]	1	239	0	good_blast				full
PWY-6609	INOPHOSPHOR-RXN	inosine phosphorylase	2.4.2.1	FALSE	FALSE		NA		rev/2.4.2.1.fasta	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218	FALSE	EC	rev	UniRef90_P0C037	100	2.47e-64	186	100	NP_414925.1 nucleoside phosphorylase PpnP [Escherichia coli str. K-12 substr. MG1655]	1	94	0	bad_blast				full
PWY-6609	INOPHOSPHOR-RXN	inosine phosphorylase	2.4.2.1	FALSE	FALSE		NA		rev/2.4.2.1.fasta	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218	FALSE	EC	rev	UniRef90_Q5KZM1	30.8	1.45e-23	92.4	97.5	NP_418275.1 uridine phosphorylase [Escherichia coli str. K-12 substr. MG1655]	8	251	0	bad_blast				full
PWY-6610	ADENINE-DEAMINASE-RXN	adenine deaminase	3.5.4.2	TRUE	FALSE		NA		rev/3.5.4.2.fasta	rxn00926 rxn29986	FALSE	EC	rev	UniRef90_P31441	100	0	1165	100	NP_418121.1 adenine deaminase [Escherichia coli str. K-12 substr. MG1655]	1	588	0	good_blast				full
PWY-6610	ADENINE-DEAMINASE-RXN	adenine deaminase	3.5.4.2	TRUE	FALSE		NA		rev/3.5.4.2.fasta	rxn00926 rxn29986	FALSE	EC	rev	UniRef90_Q20YN2	33	5.26e-47	159	92.1	NP_416140.1 adenosine deaminase [Escherichia coli str. K-12 substr. MG1655]	6	326	0	bad_blast				full
PWY-6610	ADENPRIBOSYLTRAN-RXN	adenine phosphoribosyltransferase	2.4.2.7	FALSE	FALSE		NA		rev/2.4.2.7.fasta	rxn00139 rxn00915 rxn03039 rxn12778	FALSE	EC	rev	UniRef90_P69503	100	5.36e-131	362	100	NP_415002.1 adenine phosphoribosyltransferase [Escherichia coli str. K-12 substr. MG1655]	1	183	0	good_blast				full
PWY-6610	ADENPRIBOSYLTRAN-RXN	adenine phosphoribosyltransferase	2.4.2.7	FALSE	FALSE		NA		rev/2.4.2.7.fasta	rxn00139 rxn00915 rxn03039 rxn12778	FALSE	EC	rev	UniRef90_B4EU76	26	1.97e-05	40.4	77.6	NP_416993.2 uracil phosphoribosyltransferase [Escherichia coli str. K-12 substr. MG1655]	28	171	0	bad_blast				full
PWY-6610	ADENPRIBOSYLTRAN-RXN	adenine phosphoribosyltransferase	2.4.2.7	FALSE	FALSE		NA		rev/2.4.2.7.fasta	rxn00139 rxn00915 rxn03039 rxn12778	FALSE	EC	rev	UniRef90_Q11TJ3	25.5	0.000305	37.4	78.5	NP_415654.1 isocitrate dehydrogenase [Escherichia coli str. K-12 substr. MG1655]	275	402	0	bad_blast				full
PWY-6610	HYPOXANPRIBOSYLTRAN-RXN	hypoxanthine phosphoribosyltransferase	2.4.2.8	FALSE	FALSE		NA		rev/2.4.2.8.fasta	rxn00139 rxn00836 rxn00915 rxn01544 rxn11765 rxn11766 rxn11773 rxn32380 rxn33365	FALSE	EC	rev	UniRef90_P0A9M2	100	2.28e-125	347	100	NP_414667.4 hypoxanthine phosphoribosyltransferase [Escherichia coli str. K-12 substr. MG1655]	1	178	0	good_blast				full
