# gapseq version: 2.1.0 0779b300
# Sequence DB version: 1.5 (Bacteria, 2026-05-29)
# genome_format=prot;taxonomy=Bacteria;ORF_coverage=21.49;gram=neg
pathway	rxn	name	ec	keyrea	is_complex	subunit_count	subunits	complex	file	dbhit	spont	type	src	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	exception	status	subunits_found	subunit_undefined_found	complex.status	pathway.status
PWY-6286	RXN-10667	methoxyneurosporene 3,4-desaturase	1.14.99.M7	FALSE	FALSE		NA		rxn/RXN-10667.fasta		FALSE	metacyc	rxn									0	no_blast				
PWY-6286	RXN-10668	hydroxyneurosporene methyltransferase	2.1.1	FALSE	FALSE		NA		rev/147d875abefbde68f0f72e51033b272c.fasta		FALSE	reaName	rev									0	no_blast				
PWY-6286	RXN-10669	demethylspheroidene methyltransferase	2.1.1.210	FALSE	FALSE		NA		rev/2.1.1.210.fasta	rxn07352 rxn07355 rxn07358 rxn07360 rxn07364 rxn07366	FALSE	EC	rev									0	no_blast				
PWY-6286	RXN-10670	spheroidene monooxygenase	1.14.15.9	FALSE	FALSE		NA		rev/1.14.15.9.fasta		FALSE	EC	rev									0	no_blast				
PWY-6287	2.5.1.32-RXN	15-cis-phytoene synthase		FALSE	FALSE		NA		rev/f91a64ecfceabcfb1bafbc3f908334c5.fasta	rxn01489	FALSE	reaName	rev	UniRef90_P37269	22.3	1.01e-09	55.5	90.6	MYb71_1_1106 # 1154892 # 1155725 # 1 # ID=1_1106;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.556	1	268	0	bad_blast				
PWY-6287	RXN-8022	phytoene desaturase (neurosporene-forming)		TRUE	FALSE		NA		rev/ed3afdf0870a2eaf0ab7a9faf53e3348.fasta		FALSE	reaName	rev	UniRef90_P17054	25.2	6.91e-26	108	93.3	MYb71_2_1934 # 2048984 # 2050561 # -1 # ID=2_1934;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.582	5	522	0	bad_blast				
PWY-6287	RXN-8022	phytoene desaturase (neurosporene-forming)		TRUE	FALSE		NA		rev/ed3afdf0870a2eaf0ab7a9faf53e3348.fasta		FALSE	reaName	rev	UniRef90_P17054	24.8	3.06e-25	106	93.1	MYb71_2_1935 # 2050954 # 2052543 # 1 # ID=2_1935;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.610	7	528	0	bad_blast				
PWY-6287	RXN-8023	15-cis-phytoene desaturase		FALSE	FALSE		NA		rxn/RXN-8023.fasta		FALSE	metacyc	rxn	sp|P17054|CRTI_RHOCB	25.2	6.91e-26	108	93.3	MYb71_2_1934 # 2048984 # 2050561 # -1 # ID=2_1934;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.582	5	522	0	bad_blast				
PWY-6287	RXN-8023	15-cis-phytoene desaturase		FALSE	FALSE		NA		rxn/RXN-8023.fasta		FALSE	metacyc	rxn	sp|P17054|CRTI_RHOCB	24.8	3.06e-25	106	93.1	MYb71_2_1935 # 2050954 # 2052543 # 1 # ID=2_1935;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.610	7	528	0	bad_blast				
PWY-6287	RXN-8023	15-cis-phytoene desaturase		FALSE	FALSE		NA		rev/8d2e4618f4d67a905a3c9c1b3f4c61af.fasta		FALSE	reaName	rev									0	no_blast				
PWY-6287	RXN-8024	phytoene desaturase (neurosporene-forming)		FALSE	FALSE		NA		rev/ed3afdf0870a2eaf0ab7a9faf53e3348.fasta		FALSE	reaName	rev	UniRef90_P17054	25.2	6.91e-26	108	93.3	MYb71_2_1934 # 2048984 # 2050561 # -1 # ID=2_1934;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.582	5	522	0	bad_blast				
PWY-6287	RXN-8024	phytoene desaturase (neurosporene-forming)		FALSE	FALSE		NA		rev/ed3afdf0870a2eaf0ab7a9faf53e3348.fasta		FALSE	reaName	rev	UniRef90_P17054	24.8	3.06e-25	106	93.1	MYb71_2_1935 # 2050954 # 2052543 # 1 # ID=2_1935;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.610	7	528	0	bad_blast				
PWY-6287	RXNARA-8002	15-cis-phytoene synthase	2.5.1.32	FALSE	FALSE		NA		rev/2.5.1.32.fasta	rxn01489 rxn02945 rxn05031 rxn07706 rxn22285 rxn23581 rxn28800 rxn31355	FALSE	EC	rev	UniRef90_P37269	22.3	1.01e-09	55.5	90.6	MYb71_1_1106 # 1154892 # 1155725 # 1 # ID=1_1106;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.556	1	268	0	bad_blast				
PWY-6288	RXN-10672	zeaxanthin glucosyltransferase	2.4.1.276	FALSE	FALSE		NA		rev/2.4.1.276.fasta	rxn07405 rxn21024 rxn21028 rxn22638 rxn22639 rxn37024 rxn37026	FALSE	EC	rev									0	no_blast				
PWY-6288	RXN-10673	zeaxanthin-beta-D-glucoside glucosyltransferase	2.4.1.276	FALSE	FALSE		NA		rev/2.4.1.276.fasta	rxn07405 rxn21024 rxn21028 rxn22638 rxn22639 rxn37024 rxn37026	FALSE	EC	rev									0	no_blast				
PWY-6289	DHSHIKIMATE-DEHYDRO-RXN	3-dehydroshikimate dehydratase	4.2.1.118	FALSE	FALSE		NA		rev/4.2.1.118.fasta	rxn01188	FALSE	EC	rev	UniRef90_Q88JU3	49	2.12e-195	561	98	MYb71_2_1974 # 2100798 # 2102699 # -1 # ID=2_1974;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.597	1	617	0	good_blast				
PWY-6289	DHSHIKIMATE-DEHYDRO-RXN	3-dehydroshikimate dehydratase	4.2.1.118	FALSE	FALSE		NA		rxn/DHSHIKIMATE-DEHYDRO-RXN.fasta	rxn01188	FALSE	metacyc	rxn									0	no_blast				
PWY-6289	RXN-10675	3,4-dihydroxybenzoate-[aryl-carrier protein] ligase	6.2.1.62	FALSE	FALSE		NA		rev/6.2.1.62.fasta		FALSE	EC	rev	UniRef90_Q81RQ7	23.5	4.88e-17	80.1	76.7	MYb71_1_622 # 663686 # 665377 # -1 # ID=1_622;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.575	182	544	0	bad_blast				
PWY-6289	RXN-10675	3,4-dihydroxybenzoate-[aryl-carrier protein] ligase	6.2.1.62	FALSE	FALSE		NA		rev/6.2.1.62.fasta		FALSE	EC	rev	UniRef90_Q81RQ7	23.4	6.3e-08	51.6	78.9	MYb71_2_1248 # 1281530 # 1283158 # -1 # ID=2_1248;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.591	174	532	0	bad_blast				
PWY-6289	RXN-10676	3,4-dihydroxybenzoate-[aryl-carrier protein] ligase	6.2.1.62	FALSE	FALSE		NA		rev/6.2.1.62.fasta		FALSE	EC	rev	UniRef90_Q81RQ7	23.5	4.88e-17	80.1	76.7	MYb71_1_622 # 663686 # 665377 # -1 # ID=1_622;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.575	182	544	0	bad_blast				
PWY-6289	RXN-10676	3,4-dihydroxybenzoate-[aryl-carrier protein] ligase	6.2.1.62	FALSE	FALSE		NA		rev/6.2.1.62.fasta		FALSE	EC	rev	UniRef90_Q81RQ7	23.4	6.3e-08	51.6	78.9	MYb71_2_1248 # 1281530 # 1283158 # -1 # ID=2_1248;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.591	174	532	0	bad_blast				
PWY-6289	RXN-10677	N-citryl-spermidine:3,4-dihydroxybenzoate ligase	2.3.2	FALSE	FALSE		NA		rxn/RXN-10677.fasta		FALSE	metacyc	rxn									0	no_blast				
PWY-6289	RXN-10678	3,4-dihydroxybenzoyl-citryl-spermidine:spermidine ligase	6.3.2	FALSE	FALSE		NA		rev/486940eb19e0441a00a22449263a4807.fasta		FALSE	reaName	rev									0	no_blast				
PWY-6289	RXN-10679	petrobactin synthase		FALSE	FALSE		NA		rev/8753ef11975659568765d9cc836bdcc9.fasta		FALSE	reaName	rev									0	no_blast				
PWY-6289	RXN-10680	spermidine-citrate ligase	6.3.2	FALSE	FALSE		NA		rev/02702554e12800b7a6dcbbcdd4484c4e.fasta		FALSE	reaName	rev									0	no_blast				
PWY-6289	RXN-10681	N-citryl-spermidine:spermidine ligase	6.3.2	FALSE	FALSE		NA		rxn/RXN-10681.fasta		FALSE	metacyc	rxn									0	no_blast				
PWY-6289	RXN-10682	citryl-bis(spermidine):3,4-dihydroxybenzoate ligase		FALSE	FALSE		NA		rxn/RXN-10682.fasta		FALSE	metacyc	rxn									0	no_blast				
PWY-6289	RXN-19493	RXN-19493	2.7.8.7	FALSE	FALSE		NA		rev/2.7.8.7.fasta	rxn06023 rxn29984	FALSE	EC	rev	UniRef90_Q2YN04	91	4.3e-81	232	100	MYb71_1_725 # 778894 # 779304 # 1 # ID=1_725;partial=00;start_type=ATG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.567	1	134	0	good_blast				
PWY-63	UDP-ARABINOSE-4-EPIMERASE-RXN	UDP-D-xylose 4-epimerase	5.1.3.5	FALSE	FALSE		NA		rxn/UDP-ARABINOSE-4-EPIMERASE-RXN.fasta	rxn01075 rxn27405	FALSE	metacyc	rxn	tr|Q92WA3|Q92WA3_RHIME	68.3	1.32e-165	461	100	MYb71_2_1960 # 2086293 # 2087279 # -1 # ID=2_1960;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.582	1	328	0	good_blast				full
PWY-63	UDP-ARABINOSE-4-EPIMERASE-RXN	UDP-D-xylose 4-epimerase	5.1.3.5	FALSE	FALSE		NA		unrev/5.1.3.5.fasta	rxn01075 rxn27405	FALSE	EC	unrev	UniRef50_A0A838B6H2	44.3	3.44e-77	238	84.1	MYb71_1_1366 # 1385306 # 1386313 # 1 # ID=1_1366;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.553	3	313	0	good_blast				full
PWY-63	UDP-ARABINOSE-4-EPIMERASE-RXN	UDP-D-xylose 4-epimerase	5.1.3.5	FALSE	FALSE		NA		unrev/5.1.3.5.fasta	rxn01075 rxn27405	FALSE	EC	unrev	UniRef50_I0R912	28.6	3.04e-30	114	95.9	MYb71_2_495 # 486662 # 487669 # -1 # ID=2_495;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.509	8	305	0	bad_blast				full
PWY-63	UDP-ARABINOSE-4-EPIMERASE-RXN	UDP-D-xylose 4-epimerase	5.1.3.5	FALSE	FALSE		NA		rxn/UDP-ARABINOSE-4-EPIMERASE-RXN.fasta	rxn01075 rxn27405	FALSE	metacyc	rxn	tr|Q92WA3|Q92WA3_RHIME	28.2	3.24e-27	106	92.4	MYb71_1_546 # 586728 # 587705 # 1 # ID=1_546;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.557	2	304	0	bad_blast				full
PWY-63	UDP-ARABINOSE-4-EPIMERASE-RXN	UDP-D-xylose 4-epimerase	5.1.3.5	FALSE	FALSE		NA		unrev/5.1.3.5.fasta	rxn01075 rxn27405	FALSE	EC	unrev	UniRef50_I0R912	29.4	1.96e-25	101	80.9	MYb71_2_1961 # 2087276 # 2088286 # -1 # ID=2_1961;partial=00;start_type=GTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.550	19	268	0	bad_blast				full
PWY-63	UDP-ARABINOSE-4-EPIMERASE-RXN	UDP-D-xylose 4-epimerase	5.1.3.5	FALSE	FALSE		NA		unrev/5.1.3.5.fasta	rxn01075 rxn27405	FALSE	EC	unrev	UniRef50_I0R912	27.1	4.89e-21	89.4	81.8	MYb71_1_587 # 630113 # 631195 # -1 # ID=1_587;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.524	1	272	0	bad_blast				full
PWY-63	UDP-ARABINOSE-4-EPIMERASE-RXN	UDP-D-xylose 4-epimerase	5.1.3.5	FALSE	FALSE		NA		rxn/UDP-ARABINOSE-4-EPIMERASE-RXN.fasta	rxn01075 rxn27405	FALSE	metacyc	rxn	tr|Q92WA3|Q92WA3_RHIME	26	1.95e-16	76.3	81.1	MYb71_2_1497 # 1556551 # 1557612 # -1 # ID=2_1497;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.586	2	254	0	bad_blast				full
PWY-63	UDP-ARABINOSE-4-EPIMERASE-RXN	UDP-D-xylose 4-epimerase	5.1.3.5	FALSE	FALSE		NA		rxn/UDP-ARABINOSE-4-EPIMERASE-RXN.fasta	rxn01075 rxn27405	FALSE	metacyc	rxn	tr|Q92WA3|Q92WA3_RHIME	25.4	2.91e-16	75.5	92.4	MYb71_2_1513 # 1575461 # 1576441 # 1 # ID=2_1513;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.585	19	302	0	bad_blast				full
PWY-63	UDP-ARABINOSE-4-EPIMERASE-RXN	UDP-D-xylose 4-epimerase	5.1.3.5	FALSE	FALSE		NA		unrev/5.1.3.5.fasta	rxn01075 rxn27405	FALSE	EC	unrev	UniRef50_I0R912	25.2	4.55e-09	53.9	79.9	MYb71_2_1770 # 1859655 # 1860680 # -1 # ID=2_1770;partial=00;start_type=TTG;rbs_motif=AGxAG;rbs_spacer=5-10bp;gc_cont=0.537	10	250	0	bad_blast				full
PWY-6317	ALDOSE1EPIM-RXN	aldose-1-epimerase	5.1.3.3	FALSE	FALSE		NA		rev/5.1.3.3.fasta	rxn01171 rxn08582 rxn19128 rxn27702	FALSE	EC	rev	UniRef90_P0A9C3	35.2	3.29e-58	189	96.8	MYb71_1_1072 # 1120425 # 1121441 # 1 # ID=1_1072;partial=00;start_type=GTG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.567	9	335	0	bad_blast				
PWY-6317	ALDOSE1EPIM-RXN	aldose-1-epimerase	5.1.3.3	FALSE	FALSE		NA		rev/5.1.3.3.fasta	rxn01171 rxn08582 rxn19128 rxn27702	FALSE	EC	rev	UniRef90_P39840	25.5	2.22e-14	69.7	79.1	MYb71_2_32 # 29387 # 30301 # -1 # ID=2_32;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.564	52	295	0	bad_blast				
PWY-6317	GALACTOKIN-RXN	galactokinase	2.7.1.6	FALSE	FALSE		NA		rev/2.7.1.6.fasta	rxn00808 rxn15120 rxn15121	FALSE	EC	rev									0	no_blast				
PWY-6317	GALACTURIDYLYLTRANS-RXN	UDP-glucose:alpha-D-galactose-1-phosphate uridylyltransferase	2.7.7.12	FALSE	FALSE		NA		rev/2.7.7.12.fasta	rxn00701 rxn19753 rxn37681	FALSE	EC	rev									0	no_blast				
PWY-6317	PHOSPHOGLUCMUT-RXN	phosphoglucomutase	5.4.2.2	FALSE	FALSE		NA		rev/5.4.2.2.fasta	rxn00704 rxn00778 rxn02379 rxn12204 rxn15115 rxn20583	FALSE	EC	rev	UniRef90_P39671	73.8	1.03e-298	816	99.8	MYb71_1_62 # 69396 # 71027 # -1 # ID=1_62;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.585	3	543	0	good_blast				
PWY-6317	PHOSPHOGLUCMUT-RXN	phosphoglucomutase	5.4.2.2	FALSE	FALSE		NA		rev/5.4.2.2.fasta	rxn00704 rxn00778 rxn02379 rxn12204 rxn15115 rxn20583	FALSE	EC	rev	UniRef90_P26276	27.6	2.63e-36	136	95.9	MYb71_1_2219 # 2285967 # 2287346 # -1 # ID=1_2219;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.581	1	443	0	bad_blast				
PWY-6317	PHOSPHOGLUCMUT-RXN	phosphoglucomutase	5.4.2.2	FALSE	FALSE		NA		rev/5.4.2.2.fasta	rxn00704 rxn00778 rxn02379 rxn12204 rxn15115 rxn20583	FALSE	EC	rev	UniRef90_Q4L9R5	22.2	6.18e-10	58.5	90.1	MYb71_1_595 # 638231 # 639655 # 1 # ID=1_595;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.560	4	448	0	bad_blast				
PWY-6317	UDPGLUCEPIM-RXN	UDP-glucose 4-epimerase	5.1.3.2	FALSE	FALSE		NA		rev/5.1.3.2.fasta	rxn00214 rxn00295 rxn02138 rxn27412 rxn37863	FALSE	EC	rev	UniRef90_P55180	61.6	7.6e-153	430	99.1	MYb71_1_1366 # 1385306 # 1386313 # 1 # ID=1_1366;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.553	1	335	0	good_blast				
PWY-6317	UDPGLUCEPIM-RXN	UDP-glucose 4-epimerase	5.1.3.2	FALSE	FALSE		NA		rev/5.1.3.2.fasta	rxn00214 rxn00295 rxn02138 rxn27412 rxn37863	FALSE	EC	rev	UniRef90_Q59745	51.3	2.39e-110	321	96.9	MYb71_2_1960 # 2086293 # 2087279 # -1 # ID=2_1960;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.582	1	318	0	good_blast				
PWY-6317	UDPGLUCEPIM-RXN	UDP-glucose 4-epimerase	5.1.3.2	FALSE	FALSE		NA		rev/5.1.3.2.fasta	rxn00214 rxn00295 rxn02138 rxn27412 rxn37863	FALSE	EC	rev	UniRef90_A0R5C5	39.7	1.17e-61	196	96.5	MYb71_2_495 # 486662 # 487669 # -1 # ID=2_495;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.509	8	308	0	bad_blast				
PWY-6317	UDPGLUCEPIM-RXN	UDP-glucose 4-epimerase	5.1.3.2	FALSE	FALSE		NA		rev/5.1.3.2.fasta	rxn00214 rxn00295 rxn02138 rxn27412 rxn37863	FALSE	EC	rev	UniRef90_P9WN67	33	6.55e-46	155	98.7	MYb71_2_1961 # 2087276 # 2088286 # -1 # ID=2_1961;partial=00;start_type=GTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.550	19	323	0	bad_blast				
PWY-6317	UDPGLUCEPIM-RXN	UDP-glucose 4-epimerase	5.1.3.2	FALSE	FALSE		NA		rev/5.1.3.2.fasta	rxn00214 rxn00295 rxn02138 rxn27412 rxn37863	FALSE	EC	rev	UniRef90_P9WN67	33.5	2.94e-44	151	98.4	MYb71_1_546 # 586728 # 587705 # 1 # ID=1_546;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.557	1	319	0	bad_blast				
PWY-6317	UDPGLUCEPIM-RXN	UDP-glucose 4-epimerase	5.1.3.2	FALSE	FALSE		NA		rev/5.1.3.2.fasta	rxn00214 rxn00295 rxn02138 rxn27412 rxn37863	FALSE	EC	rev	UniRef90_Q56623	34.4	4.61e-39	137	87.2	MYb71_1_784 # 834110 # 834973 # 1 # ID=1_784;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.573	3	263	0	bad_blast				
PWY-6317	UDPGLUCEPIM-RXN	UDP-glucose 4-epimerase	5.1.3.2	FALSE	FALSE		NA		rev/5.1.3.2.fasta	rxn00214 rxn00295 rxn02138 rxn27412 rxn37863	FALSE	EC	rev	UniRef90_Q9ZDJ5	30	1.13e-31	122	79.5	MYb71_1_573 # 615236 # 617104 # 1 # ID=1_573;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.551	289	573	0	bad_blast				
PWY-6317	UDPGLUCEPIM-RXN	UDP-glucose 4-epimerase	5.1.3.2	FALSE	FALSE		NA		rev/5.1.3.2.fasta	rxn00214 rxn00295 rxn02138 rxn27412 rxn37863	FALSE	EC	rev	UniRef90_A0R5C5	30.3	8.77e-31	116	98.4	MYb71_1_587 # 630113 # 631195 # -1 # ID=1_587;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.524	1	328	0	bad_blast				
PWY-6317	UDPGLUCEPIM-RXN	UDP-glucose 4-epimerase	5.1.3.2	FALSE	FALSE		NA		rev/5.1.3.2.fasta	rxn00214 rxn00295 rxn02138 rxn27412 rxn37863	FALSE	EC	rev	UniRef90_P9WN67	29.2	5.13e-19	83.2	79.3	MYb71_2_1513 # 1575461 # 1576441 # 1 # ID=2_1513;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.585	41	310	0	bad_blast				
PWY-6317	UDPGLUCEPIM-RXN	UDP-glucose 4-epimerase	5.1.3.2	FALSE	FALSE		NA		rev/5.1.3.2.fasta	rxn00214 rxn00295 rxn02138 rxn27412 rxn37863	FALSE	EC	rev	UniRef90_P33119	29.9	3.16e-17	78.6	78.4	MYb71_2_1497 # 1556551 # 1557612 # -1 # ID=2_1497;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.586	1	248	0	bad_blast				
PWY-6317	UDPGLUCEPIM-RXN	UDP-glucose 4-epimerase	5.1.3.2	FALSE	FALSE		NA		rev/5.1.3.2.fasta	rxn00214 rxn00295 rxn02138 rxn27412 rxn37863	FALSE	EC	rev	UniRef90_P9WN67	25.2	2.77e-16	75.5	98.7	MYb71_2_1770 # 1859655 # 1860680 # -1 # ID=2_1770;partial=00;start_type=TTG;rbs_motif=AGxAG;rbs_spacer=5-10bp;gc_cont=0.537	8	327	0	bad_blast				
PWY-6317	UDPGLUCEPIM-RXN	UDP-glucose 4-epimerase	5.1.3.2	FALSE	FALSE		NA		rev/5.1.3.2.fasta	rxn00214 rxn00295 rxn02138 rxn27412 rxn37863	FALSE	EC	rev	UniRef90_P33119	23.6	3.42e-11	60.1	78.7	MYb71_1_578 # 622689 # 623534 # 1 # ID=1_578;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.455	1	234	0	bad_blast				
PWY-6317	UDPGLUCEPIM-RXN	UDP-glucose 4-epimerase	5.1.3.2	FALSE	FALSE		NA		rev/5.1.3.2.fasta	rxn00214 rxn00295 rxn02138 rxn27412 rxn37863	FALSE	EC	rev	UniRef90_P13226	22.9	4.88e-06	44.7	87.8	MYb71_2_1043 # 1068391 # 1069374 # -1 # ID=2_1043;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.551	5	292	0	bad_blast				
PWY-6321	RXN-10822	homotaurine:2-oxoglutarate aminotransferase	2.6.1	FALSE	FALSE		NA		rxn/RXN-10822.fasta		FALSE	metacyc	rxn	tr|Q0K2K2|Q0K2K2_CUPNH	36.5	3.89e-56	187	90.8	MYb71_1_329 # 368379 # 369590 # 1 # ID=1_329;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.565	22	382	0	bad_blast				
PWY-6321	RXN-10822	homotaurine:2-oxoglutarate aminotransferase	2.6.1	FALSE	FALSE		NA		rxn/RXN-10822.fasta		FALSE	metacyc	rxn	tr|Q0K2K2|Q0K2K2_CUPNH	34.9	1.45e-55	187	95	MYb71_3_57 # 49530 # 50915 # 1 # ID=3_57;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.660	54	431	0	bad_blast				
PWY-6321	RXN-10822	homotaurine:2-oxoglutarate aminotransferase	2.6.1	FALSE	FALSE		NA		rxn/RXN-10822.fasta		FALSE	metacyc	rxn	tr|Q0K2K2|Q0K2K2_CUPNH	34.7	4.14e-49	170	87	MYb71_2_1886 # 1996075 # 1997442 # -1 # ID=2_1886;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.610	27	413	0	bad_blast				
PWY-6321	RXN-10822	homotaurine:2-oxoglutarate aminotransferase	2.6.1	FALSE	FALSE		NA		rxn/RXN-10822.fasta		FALSE	metacyc	rxn	tr|Q0K2K2|Q0K2K2_CUPNH	32.7	2e-46	163	92.7	MYb71_2_2011 # 2143598 # 2144950 # -1 # ID=2_2011;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.593	55	446	0	bad_blast				
PWY-6321	RXN-10822	homotaurine:2-oxoglutarate aminotransferase	2.6.1	FALSE	FALSE		NA		rxn/RXN-10822.fasta		FALSE	metacyc	rxn	tr|Q0K2K2|Q0K2K2_CUPNH	32.3	2.99e-40	150	92.9	MYb71_1_2000 # 2067377 # 2070376 # -1 # ID=1_2000;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.613	598	995	0	bad_blast				
PWY-6321	RXN-10822	homotaurine:2-oxoglutarate aminotransferase	2.6.1	FALSE	FALSE		NA		rxn/RXN-10822.fasta		FALSE	metacyc	rxn	tr|Q0K2K2|Q0K2K2_CUPNH	31	3.26e-41	148	90.8	MYb71_2_1918 # 2031891 # 2033165 # 1 # ID=2_1918;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.565	26	408	0	bad_blast				
PWY-6321	RXN-10822	homotaurine:2-oxoglutarate aminotransferase	2.6.1	FALSE	FALSE		NA		rxn/RXN-10822.fasta		FALSE	metacyc	rxn	tr|Q0K2K2|Q0K2K2_CUPNH	32.8	1.65e-37	139	79	MYb71_2_1769 # 1858231 # 1859646 # -1 # ID=2_1769;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.552	53	380	0	bad_blast				
PWY-6321	RXN-10822	homotaurine:2-oxoglutarate aminotransferase	2.6.1	FALSE	FALSE		NA		rxn/RXN-10822.fasta		FALSE	metacyc	rxn	tr|Q0K2K2|Q0K2K2_CUPNH	29.5	6.59e-35	131	90.8	MYb71_1_1964 # 2027213 # 2028541 # 1 # ID=1_1964;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.599	40	438	0	bad_blast				
PWY-6321	RXN-10822	homotaurine:2-oxoglutarate aminotransferase	2.6.1	FALSE	FALSE		NA		rxn/RXN-10822.fasta		FALSE	metacyc	rxn	tr|Q0K2K2|Q0K2K2_CUPNH	33.6	1.99e-35	130	80.6	MYb71_3_144 # 131512 # 132519 # 1 # ID=3_144;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.576	2	318	0	bad_blast				
PWY-6321	RXN-10822	homotaurine:2-oxoglutarate aminotransferase	2.6.1	FALSE	FALSE		NA		rxn/RXN-10822.fasta		FALSE	metacyc	rxn	tr|Q0K2K2|Q0K2K2_CUPNH	30.9	1.03e-33	128	92.4	MYb71_2_1408 # 1450204 # 1451577 # -1 # ID=2_1408;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.563	40	453	0	bad_blast				
